transaction_id,store_id,timestamp,item_id,item_category,quantity,unit_price,revenue,payment_method,customer_id
GEEJGBJXG56W,S012,10/16/2024 16:23,ITEM00008,Home,4,484.69,1938.76,Transfer,ccyy4juf
XCRWDWF1TQV0,S016,10/16/2024 05:29AM,ITEM00262,Groceries,2,420.25,840.5,Mobile,hgcrkfkj
DTWBKSDNBATQ,S006,10/16/2024 2:02,ITEM00156,Electronics,2,87.02,174.04,Cash,v2i6oeuh
MRLCRE8UA2HQ,S007,10/16/2024 01:15AM,ITEM00176,Clothing,5,16.56,82.8,Cash,dtnbs5xr
J5ZKOERUT9C4,S015,10/16/2024 9:21,ITEM00417,Electronics,-2,402.33,402.33,Card,31k26gfx
C86XAJ0Q45NA,S006,10/16/2024 03:18PM,ITEM00362,Home,5,135.67,678.35,Cash,ieoxvku8
3MTEBDUD8T7D,S014,10/16/2024 19:40,ITEM00776,Sports,3,474.06,1422.18,Transfer,025ju26s
96SJQA0PX99D,S002,10/16/2024 17:51,ITEM00867,Groceries,2,232.34,464.68,Card,dkbu0t36
0EHLITSJ8BFI,S017,10/16/2024 14:56,,Clothing,4,304.36,1217.44,Card,zacf0r7f
ATN209QVWAS1,S019,10/16/2024 3:16,ITEM00122,Toys,2,1.99,3.98,Cash,a84n1w3e
UT100WNT0K98,S018,10/16/2024 15:28,ITEM00265,Toys,4,371.34,1485.36,Card,bav4vjhp
CD5LXTNJS18L,S001,10/16/2024 06:53AM,ITEM00825,Sports,2,476.59,953.18,Cash,ch1joqnu
Z5PFBCE5Z3ZT,S003,10/16/2024 18:27,ITEM00142,Sports,3,291.42,874.26,Card,sv18f6ft
Y6Q2M8OF7MQA,S003,10/16/2024 05:48AM,ITEM00791,Groceries,1,248.94,248.94,Card,tlty7w29
5O5CVHJOBEIF,S003,10/16/2024 1:04,ITEM00901,Sports,1,144.15,144.15,Card,h6u9wcdb
A0PL8109JNB5,S006,2024-10-16T05:15:17,ITEM00430,Clothing,5,357.95,1789.75,Transfer,n8ddinz2
FIUPROG710EQ,S006,10/16/2024 14:21,ITEM00004,Groceries,3,246.42,739.26,Mobile,4znmzofe
5OTS42KQCFCH,S001,10/16/2024 1:19,ITEM00956,Electronics,5,439.78,2198.9,Transfer,srkfi53l
Y2S530TJ2T9O,S001,16-10-24 12:38,ITEM00837,Electronics,3,113.45,340.35,Cash,gf5lxk2g
BW8P3IFZXSBC,S006,2024-10-16T02:16:29,ITEM00207,Electronics,1,354.41,354.41,Mobile,tvv8c3ba
I1RD31TB0515,S005,10/16/2024 12:55PM,ITEM00632,Electronics,4,406.83,1627.32,Transfer,dx4w3lna
MMFERFT5P0Q2,S020,10/16/2024 02:02AM,ITEM00480,Electronics,2,479.14,958.28,Mobile,daydw9f6
NR1TR4B5UD6G,S010,10/16/2024 19:55,ITEM00741,Sports,5,317.24,1586.2,Transfer,2q8bgj5g
8F3OB9V1T4JX,S001,16-10-24 14:09,ITEM00699,Sports,2,438.29,876.58,Transfer,cweu97z7
0463NA7HN98X,S009,10/16/2024 5:41,ITEM00217,Sports,1,161.61,161.61,Cash,w5uk4sha
33LIFNCRN3TN,S010,10/16/2024 02:43PM,ITEM00251,Clothing,4,300.74,1202.96,Transfer,itdl35jr
3VP8LIM06ETC,S015,10/16/2024 17:56,ITEM00101,Clothing,2,245.8,491.6,Card,v1rdnf4x
INF2P091PQFM,S015,10/16/2024 3:42,ITEM00209,Electronics,5,231.47,1157.35,Mobile,enjxtxix
C4HM08OPEVHT,S017,10/16/2024 05:18PM,ITEM00417,Sports,2,239.64,479.28,Cash,2s79vicm
MAS41RU08L4P,S009,10/16/2024 0:19,ITEM00699,Sports,2,130.59,261.18,Transfer,ocrvqzmf
A3SFGHO4QHCG,S005,10/16/2024 17:33,ITEM00780,Electronics,5,352.53,1762.65,Mobile,3xrv8df2
K4OTBGDPUH4G,S001,10/16/2024 06:33AM,ITEM00985,Groceries,5,186.6,933,Cash,d9jyj3ct
5AH9OG5BMABU,S007,10/16/2024 6:43,ITEM00470,Clothing,4,232.81,931.24,Transfer,7nie3fkp
IU01LC5WW9LZ,S008,10/16/2024 22:01,ITEM00474,Sports,5,3.66,18.3,Card,9rtd6enm
C3ZQX3QFXMHR,S020,10/16/2024 22:48,ITEM00024,Toys,5,408.73,2043.65,Cash,stka0914
7U4GBGCN3K3W,S009,10/16/2024 9:25,ITEM00936,Electronics,1,332.89,332.89,Card,gf8ig8ic
2M9E5IMLZ6IO,S017,16-10-24 20:11,ITEM00292,Sports,3,453.03,1359.09,Card,w1i5ki7v
U09IE8JJFUPM,S020,10/16/2024 14:18,ITEM00896,Groceries,5,14.3,71.5,Card,8eirhrln
V5XU6M9DEOCI,S016,10/16/2024 13:33,ITEM00411,Clothing,1,192.58,192.58,Mobile,4jlys7jd
PQ1AUF0TJ5JG,S004,10/16/2024 2:17,ITEM00236,Home,1,445.29,445.29,Transfer,adh1dxkx
VWJVEYJE8SI3,S011,16-10-24 19:38,ITEM00605,Clothing,4,243.07,972.28,Cash,ktrpw3hh
9PD57FQTKPCS,S017,10/16/2024 01:04PM,ITEM00544,Clothing,2,294.87,589.74,Card,9lp2e2as
2N75WLN2OTG5,S001,10/16/2024 3:52,ITEM00362,Sports,-2,329.57,659.14,Mobile,g5kgovjg
UGAAZPGYBOA7,S011,2024-10-16T01:54:56,ITEM00370,Toys,3,44.51,133.53,Card,grkbzwb1
HWEKQDVNAB87,S005,10/16/2024 16:47,ITEM00039,Home,2,186,372,Mobile,kdyp4rpe
MALQHPQPFIE9,S007,10/16/2024 14:56,ITEM00659,Groceries,5,356.9,1784.5,Transfer,kdpehdm6
QXNN861PY2VG,S002,10/16/2024 10:06,ITEM00829,Electronics,2,230.42,460.84,Mobile,lmsp94rw
BGUQJJ1GJPMH,S013,10/16/2024 20:50,ITEM00584,Electronics,3,348.97,1046.91,Card,mkt0n1pu
S0JX9AMSM5R7,S006,10/16/2024 3:19,ITEM00286,Clothing,4,87.31,349.24,Transfer,2v4b2rcy
W0KQ8SJQONTQ,S012,10/16/2024 15:07,ITEM00425,Toys,4,423.37,1693.48,Card,ynit38cx
30U7FRZUD1LB,S015,16-10-24 23:39,ITEM00576,Toys,1,260.21,260.21,Cash,kio5b6ii
IARPH3Q26TE0,S014,10/16/2024 14:56,ITEM00487,Groceries,4,296.48,1185.92,Transfer,1w1qxph1
1UHYGSW419A4,S011,16-10-24 00:47,ITEM00653,Home,1,194.22,194.22,Card,feqj4pzc
OGCC1U86AG3U,S017,10/16/2024 22:25,ITEM00581,Groceries,4,15.84,63.36,Card,rupl5h2q
3LJOKBZVYX9D,S008,10/16/2024 11:53,ITEM00656,Groceries,1,267.41,267.41,Cash,emu9q9vc
AJVF9I60K23Z,S003,10/16/2024 04:57PM,ITEM00115,Toys,5,220.16,1100.8,Mobile,s7nnxxym
17DXJ17X6XDA,S015,10/16/2024 1:41,ITEM00056,Groceries,5,431.99,2159.95,Card,okqbbwbx
OTVOG5KKS1B4,S015,10/16/2024 5:21,ITEM00676,Groceries,1,227.68,227.68,Transfer,8gxwdpa7
ND2OEUT4IEC1,S006,10/16/2024 15:20,ITEM00923,Home,5,442.39,2211.95,Transfer,jlvwgj9y
A037FF5HVV7F;S008;2024-10-16 16:41:40;ITEM00010;Clothing;1;41.53;41.53;Transfer;uo3zin1a,,,,,,,,,
L46LMI1J1Z32,S009,2024-10-16T00:35:32,ITEM00895,Toys,3,121.9,365.7,Transfer,46te5u9i
8UOGMVV6V3V0,S018,10/16/2024 9:01,ITEM00770,Groceries,1,483.28,483.28,Mobile,5oszqg6p
GS5JVILV09VF,S005,10/16/2024 14:39,ITEM00005,Electronics,2,128.15,256.3,Transfer,kxxqo407
X450UHEH3RFW,S018,10/16/2024 17:06,ITEM00606,Groceries,3,370.85,1112.55,Mobile,x3nf27e6
GMIURPV2WJ6O,S019,10/16/2024 19:51,ITEM00837,Electronics,2,28.75,57.5,Transfer,oearnwaw
LR1X08K4L2LJ,S006,10/16/2024 11:34,ITEM00075,Sports,5,215.88,1079.4,Card,rw4dbrhg
LC8A4OC1CQB7,S018,10/16/2024 13:00,ITEM00712,Clothing,2,387.46,774.92,Card,5vcmgjvc
M003L4JZWYIX,S013,10/16/2024 01:42AM,ITEM00841,Toys,5,1.73,8.65,Cash,bai3al6e
I7ZFCTYVOF70,S008,10/16/2024 18:42,ITEM00841,Groceries,1,497.24,497.24,Mobile,yk80xtao
6KPV50MPH7VQ,S009,10/16/2024 0:45,ITEM00520,Electronics,3,46.18,138.54,Mobile,rs8u9bg9
D43W95CH4FOD,S011,10/16/2024 19:33,ITEM00347,Groceries,5,349.95,1749.75,Cash,m2ixexb9
LVQARJZK08CT,S005,10/16/2024 23:19,ITEM00082,Toys,2,74.22,148.44,Cash,k03u0up2
OIZU7N9EN0KE,S016,10/16/2024 20:13,ITEM00007,Clothing,4,67,268,Mobile,sb7bioi3
5DWJATE4VV9C,S008,10/16/2024 23:16,ITEM00374,Clothing,2,365.74,731.48,Cash,vmy1qnqv
K4KL9FG2NEWB,S014,10/16/2024 13:49,ITEM00993,Toys,3,265.17,795.51,Cash,34lpqk5f
H2CSANHAPYWD,S016,10/16/2024 3:25,ITEM00056,Home,4,9,36,Mobile,ungkhvlu
0ND3Y9QB0E7C,S017,10/16/2024 23:12,ITEM00408,Toys,4,484.35,1937.4,Transfer,4ohl5thl
UO8NQ189Y42D,S009,10/16/2024 8:53,ITEM00826,Sports,3,313.97,941.91,Cash,ufvpig3y
YH9OJGUEIFO2,S015,10/16/2024 01:41PM,ITEM00608,Sports,4,107.14,428.56,Card,jp7wzitm
GUJ9CWI2SKHK,S003,10/16/2024 22:00,ITEM00153,Groceries,2,119.91,239.82,Cash,2r35ljm6
UVCTHBZOKIYG,S014,10/16/2024 10:46PM,ITEM00155,Clothing,4,162.48,649.92,Mobile,qqhc5s88
B2AUBNBWGSKW,S003,10/16/2024 01:22AM,ITEM00811,Sports,3,365.33,1095.99,Transfer,0eraxp2n
N74PF4IO2XM4,S013,10/16/2024 9:33,ITEM00747,Electronics,4,210.7,842.8,Transfer,ujvxhshv
4Z4VCVZPVWLL,S010,10/16/2024 09:44PM,ITEM00678,Clothing,4,374.53,1498.12,Card,31pheiv6
TZ53C5DWUMJA,S003,10/16/2024 06:38AM,ITEM00448,Sports,1,79.32,79.32,Card,egvt67k3
Z0ZCSSF8HSTR,S011,10/16/2024 23:55,ITEM00869,Home,2,171.16,342.32,Cash,nbz9h0un
98O1LPPJ1N5T,S001,10/16/2024 22:36,ITEM00456,Clothing,5,300.13,1500.65,Card,oe4c5pne
LQS8LXSOL15M,S006,10/16/2024 9:16,ITEM00282,Electronics,3,178.81,536.43,Cash,bsm2otey
JDGJKCSW7A23,S007,10/16/2024 19:16,ITEM00548,Toys,4,191.92,767.68,Cash,silqbcai
7FHXCBY0T0I9,S009,10/16/2024 2:31,ITEM00685,Groceries,5,149.85,749.25,Cash,vpcvv576
MFJHOJALBH1N,S016,2024-10-16T10:53:30,ITEM00998,Electronics,2,420.51,841.02,Transfer,rxijam31
ZJF5428MT9FS,S020,10/16/2024 0:38,ITEM00865,Home,4,1.54,6.16,Card,bd0xqtqv
C609YZHS1EV2,S017,10/16/2024 02:26PM,ITEM00826,Home,1,328.5,328.5,Cash,ufxh8p0m
FPR7H4PZNGVX,S003,10/16/2024 13:31,ITEM00832,Groceries,5,378.62,1893.1,Cash,qskfnnml
77IQFXEW8AFG,S016,10/16/2024 20:52,ITEM00726,Toys,5,418.15,2090.75,Transfer,35zwqyt3
JWQRLVC35TY4,S007,10/16/2024 16:50,ITEM00362,Groceries,5,162.16,810.8,Cash,lvuksvzo
JSOS58YOFVYG,S020,10/16/2024 01:00AM,ITEM00342,Sports,5,105.84,529.2,Cash,t3d7xtx4
E3XR6N18BEQE,S016,10/16/2024 5:20,ITEM00148,Toys,1,255.86,255.86,Card,i6s7pk67
RQW5259GMQ2P,S004,16-10-24 06:13,ITEM00674,Clothing,3,23.08,69.24,Cash,lmb4lybe
Y0SZKBNSH8LL,S016,10/16/2024 01:52AM,ITEM00719,Electronics,4,309.32,1237.28,Card,7924htpl
0UP5WT5FWK2J,S014,10/16/2024 18:39,ITEM00422,Toys,5,301.27,1506.35,Transfer,a1i10pka
R1SHEURQ7VZF,S015,10/16/2024 8:30,ITEM00403,Groceries,2,306.96,613.92,Card,ze3lnzkf
D40CM0TU2AQH,S010,16-10-24 13:59,ITEM00727,Home,2,88.35,176.7,Mobile,ge0utx7r
CAAFFSDUC4K9,S008,16-10-24 10:55,ITEM00684,Toys,5,58.34,291.7,Mobile,zcv3hrqa
4TKWIH73P4M7,S001,10/16/2024 08:56PM,ITEM00600,Toys,5,405.37,2026.85,Card,e6oqe09o
LOIG8B24EZHW,S018,10/16/2024 1:26,ITEM00214,Sports,1,70.64,70.64,Mobile,8t6rwarq
JOJAFI4CKOM5,S005,16-10-24 13:43,ITEM00113,Groceries,2,318.2,636.4,Mobile,i1ncv10x
1XRP4JDVA787;S018;2024-10-16 11:46:25;ITEM00184;Sports;3;178.65;535.95;Transfer;m0932jky,,,,,,,,,
G6IAQIIJNN0D,S016,10/16/2024 10:38,ITEM00203,Clothing,4,241.07,964.28,Transfer,dj2qsvlc
UKPXPSBTNBDZ,S016,10/16/2024 8:51,ITEM00212,Groceries,1,145.47,145.47,Cash,l7jptgd2
QBYWLKLQBXXA,S014,10/16/2024 09:03PM,ITEM00251,Sports,5,39.73,198.65,Cash,njzhobhg
YMZY6EKDKFOR,S004,10/16/2024 11:28,ITEM00328,Sports,3,488.43,1465.29,Card,a9o6h0fe
L5VGGNFA8014,S004,10/16/2024 7:33,ITEM00315,Clothing,1,16.72,16.72,Card,ugxns8eh
3OKEKSK2VPAJ,S017,10/16/2024 15:39,ITEM00275,Clothing,5,127.83,639.15,Cash,0vmpqyw5
WGQIO1MGN8NL,S003,10/16/2024 9:44,ITEM00919,Toys,5,275.52,1377.6,Card,nixc6odr
4ZF5187OZYMU,S014,16-10-24 04:38,ITEM00902,Groceries,2,125.36,250.72,Transfer,0fh61n7f
X5ZPHW7LHXOL,S014,10/16/2024 08:58AM,ITEM00027,Toys,4,41.82,167.28,Cash,otkqxw11
MI8CO2XZDIRH,S005,10/16/2024 13:49,ITEM00708,Clothing,1,208.22,208.22,Cash,7jw386a6
E99OH12PGX40,S006,16-10-24 14:08,ITEM00304,Home,3,287.35,862.05,Mobile,h3vq0v3w
USX9DXZNKQWQ,S001,10/16/2024 02:59PM,ITEM00564,Clothing,2,198.31,396.62,Card,lvb8dm1a
JV1CIJJRX3XH,S009,16-10-24 19:25,ITEM00289,Electronics,2,284.28,568.56,Transfer,dccpvb96
KXVX1BL6F6FU,S014,10/16/2024 15:10,ITEM00414,Groceries,4,6.2,24.8,Cash,0cwbke4h
JFCLCCR9D47D,S018,10/16/2024 13:54,ITEM00332,Toys,3,151.88,455.64,Cash,452e52dy
KQ5F7UXKE4QW,S011,10/16/2024 4:58,ITEM00957,Sports,1,498.18,498.18,Cash,1v8rsrkp
8BWK8XN29GXE,S010,10/16/2024 1:44,ITEM00244,Electronics,2,277.5,555,Transfer,hbvpxnoj
GX06AWKZCZVV,S020,10/16/2024 10:02,ITEM00937,Home,2,499.17,998.34,Mobile,oku8hcnv
MXON2KF9Q0QO,S005,10/16/2024 23:47,ITEM00376,Electronics,3,216.91,650.73,Transfer,naabk97e
8PGBZQ35AW3O,S020,10/16/2024 02:08AM,ITEM00996,Electronics,4,255.11,1020.44,Mobile,efqgsem2
FGFAJLFG9VKA,S003,10/16/2024 01:25AM,ITEM00568,Home,2,72.27,144.54,Mobile,ven2z7mb
877FXV7A7KX7,S012,10/16/2024 17:49,ITEM00042,Groceries,3,97.93,293.79,Mobile,sb7ac6dk
CL12S67JQOQ0,S005,10/16/2024 20:02,ITEM00088,Sports,3,122.05,366.15,Card,ahm9uza9
YD3W6Q763OUL,S011,10/16/2024 20:07,ITEM00353,Toys,5,386.78,1933.9,Transfer,vl1tku04
BK6S2PN0NPIQ,S009,10/16/2024 13:31,ITEM00045,Electronics,4,283.65,1134.6,Mobile,lpdixcvt
SH0WFWOJQ44G,S001,10/16/2024 19:21,ITEM00189,Clothing,2,317.87,635.74,Card,6gkabczl
5VLMQ4VBGR3A,S009,10/16/2024 5:59,ITEM00063,Clothing,3,124.05,372.15,Card,hf2ykgic
IK6FPG5WDFR8,S020,16-10-24 05:03,ITEM00028,Home,2,263.16,526.32,Cash,ot16migo
4O9318EIFBT7,S012,10/16/2024 0:16,ITEM00047,Toys,4,429.36,1717.44,Cash,ybuxhwrr
AZXPNGMZYZC0,S012,10/16/2024 21:50,ITEM00745,Toys,1,30.01,30.01,Card,ik209ei8
21KNPKIA0W8M,S020,10/16/2024 3:48,ITEM00687,Toys,4,233.27,933.08,Mobile,pppcgq6p
DZLTOCZCECER,S018,10/16/2024 16:05,ITEM00645,Toys,5,80.9,404.5,Mobile,hifyemf5
XNHRC4VGB7I3,S008,16-10-24 20:44,ITEM00579,Sports,5,360.51,1802.55,Card,5zcfpvw4
R8ZDXHYOU5MH,S017,10/16/2024 5:04,ITEM00101,Home,2,64.28,128.56,Cash,32fpkp55
FGK7H3I8NO7N,S016,10/16/2024 14:57,ITEM00452,Groceries,3,32.74,98.22,Transfer,vfk2knel
OEULTMD3BPEQ,S014,10/16/2024 17:55,ITEM00968,Clothing,3,3.9,11.7,Transfer,zwvhyjee
X6G2KRT47Z0A,S012,10/16/2024 05:56PM,ITEM00475,Clothing,4,434.47,1737.88,Transfer,eszbaive
89FIQ0FCUZLZ,S013,10/16/2024 17:46,ITEM00748,Toys,5,340.64,1703.2,Cash,oohf59sh
3A8B5YK7E315,S007,2024-10-16T07:26:56,ITEM00218,Toys,2,441.76,883.52,Mobile,yn8s7yvr
N4XJ765VA97K,S002,10/16/2024 4:08,ITEM00150,Home,1,348.96,348.96,Transfer,1duhbx6a
DM6Z6XTB80U1,S002,10/16/2024 10:24,ITEM00070,Electronics,3,146.59,439.77,Transfer,cimnschl
XRQMBBXDO7NQ,S016,10/16/2024 16:24,ITEM00037,Electronics,1,137.95,137.95,Cash,fq6d6suz
DSO9SPDU3NM0,S017,10/16/2024 07:21AM,ITEM00164,Toys,1,218.53,218.53,Cash,rblb8tnj
PPFNNIIX1SKN,S005,10/16/2024 3:25,ITEM00796,Sports,1,294.44,294.44,Mobile,mbytjptv
2MF3G1PUXJCN,S002,10/16/2024 5:59,ITEM00896,Groceries,2,4.22,8.44,Transfer,7p8at37a
ZAQ3UZGRRQ01,S004,10/16/2024 18:15,ITEM00327,Clothing,4,63.41,253.64,Mobile,x7h2cpcc
KKHYB0R3X9DW,S014,10/16/2024 04:22AM,ITEM00597,Sports,3,71.27,213.81,Mobile,dnvmo1ob
IKJAZF7489NZ,S007,10/16/2024 04:42PM,ITEM00981,Sports,4,262.48,1049.92,Card,edcj9zqn
1M2VC8BZBO3F,S001,10/16/2024 1:07,ITEM00138,Toys,2,211.25,422.5,Transfer,uzy46v57
SHRDGKOU3N8Z,S014,10/16/2024 23:04,ITEM00291,Sports,3,145.22,435.66,Card,3ah78y3o
OL4VFZYKBB5Y,S005,10/16/2024 0:45,ITEM00681,Electronics,5,71.85,359.25,Cash,k02lvumh
X05ZHI646NZ3,S007,10/16/2024 0:28,ITEM00060,Electronics,1,200.92,200.92,Cash,vsvits03
GX8M8CT71WB0,S002,10/16/2024 09:33AM,ITEM00649,Toys,5,483.62,2418.1,Mobile,pipg6a2c
M91KQZJQAMZC,S003,2024-10-16T01:19:22,ITEM00698,Groceries,4,260.44,1041.76,Card,y0awrhqs
FPPSYAZHXDO3,S006,10/16/2024 6:49,ITEM00657,Groceries,4,86.78,347.12,Cash,quiltemr
VRKTGU8TL777,S010,16-10-24 04:32,ITEM00112,Toys,4,162.04,648.16,Transfer,ruu8f855
PX4LPCX1AVJV,S006,10/16/2024 19:02,ITEM00575,Toys,1,267.66,267.66,Transfer,x9wx1vad
CS4BJU8OXM9F,S007,10/16/2024 02:51PM,ITEM00841,Electronics,3,317.18,951.54,Cash,n5a8xaej
PJ2QI80KA3R2,S003,16-10-24 23:22,ITEM00313,Toys,4,325.95,1303.8,Transfer,6y6jztrh
HLCNPTT3M5H0,S009,10/16/2024 18:26,ITEM00304,Groceries,3,469.93,1409.79,Card,x7x8w43h
IBXQNQ76KF5O,S020,10/16/2024 20:25,ITEM00850,Sports,3,259.28,777.84,Transfer,k509y5ba
C9BGJQ0AQK71,S007,10/16/2024 20:38,ITEM00479,Toys,3,160.24,480.72,Card,6rf8lw7y
7CEUMMYYWKMX,S018,10/16/2024 3:25,ITEM00352,Clothing,1,121.6,121.6,Cash,fqjyyiir
20DFXUJ5OGQJ,S018,16-10-24 15:48,ITEM00390,Clothing,3,94.86,284.58,Transfer,dbnigzmk
PBV6CIDR6K3L,S008,10/16/2024 04:31PM,ITEM00946,Toys,3,316.33,948.99,Card,rtdqijd4
NPZ5GP5GPSSS,S015,10/16/2024 14:16,ITEM00604,Groceries,3,415.4,1246.2,Cash,pivpa47v
7LBLWVF36ZPI,S004,2024-10-16T06:18:27,ITEM00221,Home,4,372.62,1490.48,Card,3tu8lm7x
VIKBYT2IIENN,S013,10/16/2024 16:59,ITEM00625,Electronics,1,73.48,73.48,Cash,zkakj6sz
WI25Y4XVRYDA,S005,10/16/2024 21:16,ITEM00690,Toys,2,218.5,437,Card,o2mcq4s4
BSIWFVIUCLHQ,S016,16-10-24 04:08,ITEM00368,Clothing,5,42.61,213.05,Mobile,rpk404c5
A9A1N3IRW50L,S012,10/16/2024 2:00,ITEM00324,Groceries,3,159.58,478.74,Mobile,qoi2jvzh
KCZF2TDCITEG;S002;2024-10-16 11:25:00;ITEM00251;Home;4;340.03;1360.12;Mobile;ctfaixg2,,,,,,,,,
YC1NE2OOATYY,S016,10/16/2024 08:56AM,ITEM00615,Electronics,5,370.38,1851.9,Mobile,0vlrrbae
86QPJN22Y4LG,S015,10/16/2024 0:14,ITEM00083,Electronics,1,390.49,390.49,Cash,w2kjnvfo
QRIQYE1SOFPV,S013,10/16/2024 3:52,ITEM00412,Toys,1,300.42,300.42,Mobile,t7nrqh4s
FY71KNCKONRH,S007,10/16/2024 0:01,ITEM00697,Electronics,1,83.77,83.77,Cash,2odkwdgs
0H7JAJLTUV67,S007,10/16/2024 13:44,ITEM00799,Clothing,4,495.18,1980.72,Cash,btrvxoi4
0F89VXG7NVKB,S009,10/16/2024 1:48,ITEM00960,Sports,5,487.79,2438.95,Card,ucqefrsa
18X4RYS04SJU,S010,10/16/2024 09:10PM,ITEM00640,Groceries,4,348.57,1394.28,Cash,l7erdtom
TTD78PRWY8ZO;S008;2024-10-16T03:26:54;ITEM00205;Electronics;5;369.15;1845.75;Card;v9nm301d,,,,,,,,,
RUCU6SYVUVO9,S006,10/16/2024 1:43,ITEM00213,Sports,5,205.85,1029.25,Cash,rprgygo2
2IQ4LU1BY4IY,S020,10/16/2024 01:00PM,ITEM00381,Groceries,4,460.54,1842.16,Transfer,smp85y7t
K0VF616D3CV0,S011,10/16/2024 20:18,ITEM00069,Sports,2,241.43,482.86,Transfer,3566dzgg
OUJJ30TLDO1V,S001,10/16/2024 17:07,ITEM00534,Sports,1,348.41,348.41,Transfer,1wxpxn2t
B9W5ZQW6L87P,S017,10/16/2024 2:20,ITEM00212,Clothing,3,457.42,1372.26,Mobile,gpbyexz9
XX08DW54I3O6,S006,10/16/2024 8:32,ITEM00316,Electronics,2,153.51,307.02,Cash,6d2kg1t4
K31AVPM6DYSX,S011,2024-10-16T15:09:55,ITEM00009,Groceries,1,79.51,79.51,Transfer,drgtz6ql
LDWC6G4Y3CXL,S011,10/16/2024 22:26,ITEM00768,Groceries,2,150.74,301.48,Card,b8innu7p
ITDJ4WT1VAWI,S010,10/16/2024 4:37,ITEM00647,Clothing,2,285.35,570.7,Transfer,apg0jg3y
JRD8SPW0S1NK,S010,10/16/2024 09:04AM,ITEM00181,Toys,2,476.18,952.36,Card,tmqh3a5f
739V5745IP65,S014,10/16/2024 10:19,ITEM00331,Groceries,5,317.17,1585.85,Cash,4qljethb
ESQ790VON8PV,S020,10/16/2024 21:05,ITEM00017,Toys,5,170.77,853.85,Cash,q4x55pb4
8HS287QMRMPL,S011,10/16/2024 2:47,ITEM00518,Toys,1,41.32,41.32,Cash,ynxj5yhy
XPSA97L6X2OZ,S008,10/16/2024 17:38,ITEM00047,Clothing,3,305.74,917.22,Transfer,62pqzv62
L9YILZR015K9,,10/16/2024 22:54,ITEM00775,Clothing,1,422.4,422.4,Transfer,u1oubnlm
UVD3XAK74F5Z,S015,10/16/2024 12:45,ITEM00778,Toys,2,220.2,440.4,Cash,6nobgpjy
SV0ZITYFIPPR,S002,10/16/2024 16:19,ITEM00859,Electronics,5,129.82,649.1,Mobile,k5q5goei
BW66V3JR1NJK,S008,16-10-24 10:23,ITEM00730,Home,5,157.27,786.35,Card,v4qqj3a1
UKJF8RQCVMKC,S016,10/16/2024 07:33AM,ITEM00213,Electronics,4,233.4,933.6,Cash,2xb402nm
0MS8MXNMGHY7,S014,10/16/2024 01:09AM,ITEM00938,Sports,2,372.69,745.38,Cash,5bq4ucci
CV1SVOLCTYLH,S015,10/16/2024 10:04,ITEM00079,Home,3,412.41,1237.23,Transfer,qpdxxsyk
Y44TFW0ZNMVN,S017,10/16/2024 11:22PM,ITEM00283,Sports,5,206.39,1031.95,Card,zyagzr64
WP6CBC5TNLL5,S007,10/16/2024 20:05,ITEM00093,Home,4,340.52,1362.08,Mobile,0sgq53al
65FZ2RIMC6Y1,S014,10/16/2024 15:03,ITEM00888,Toys,1,9.33,9.33,Mobile,kh87cyam
81TCHWSTWYRV,S011,16-10-24 22:40,ITEM00060,Groceries,3,450.45,1351.35,Transfer,zy978tnm
MWHH4VL1UTZB,S002,2024-10-16T07:08:20,ITEM00067,Home,1,189.02,189.02,Mobile,gev3lfy5
440DCLQGDD0D,S008,10/16/2024 3:03,ITEM00657,Home,2,489.06,978.12,Transfer,hbcig3kq
W5OWK1LO4P0K,S010,16-10-24 04:21,ITEM00760,Clothing,1,446.96,446.96,Cash,f74vmblc
8709NWA6540W,S006,10/16/2024 9:06,ITEM00758,Electronics,1,12.43,12.43,Mobile,tpseywr7
UNFTWR2Z0AUF,S012,10/16/2024 17:55,ITEM00136,Groceries,4,417.99,1671.96,Mobile,bhfbxq4u
GQEVDM63L952,S001,10/16/2024 5:22,ITEM00971,Groceries,2,127.79,255.58,Mobile,ankb23jp
J8O98BUJDS0S;S014;2024-10-16T14:16:38;ITEM00266;Clothing;3;443.32;1329.96;Cash;dowm2hut,,,,,,,,,
NP99WIHXBX5E,S019,10/16/2024 0:50,ITEM00101,Sports,4,364.27,1457.08,Card,uak3j16c
AL104S210U8U,S010,10/16/2024 2:40,ITEM00772,Electronics,1,107.95,107.95,Transfer,qubnleim
X3LHXOAU51OW,S014,10/16/2024 12:04,ITEM00677,Clothing,4,237.64,950.56,Card,nxxx5f6z
FNB6SP0Y3ROR,S001,10/16/2024 22:14,ITEM00286,Home,1,263.94,263.94,Card,rjklumcm
M2LW7ZRTQJ8C,S010,10/16/2024 19:10,ITEM00909,Clothing,4,161.87,647.48,Mobile,p14x2wpm
L12P5WPVI06B,S007,10/16/2024 12:46PM,ITEM00838,Clothing,4,178.44,713.76,Cash,4ogb1lrx
S12H1VROBW1P,S002,16-10-24 03:00,ITEM00896,Groceries,3,73.15,219.45,Cash,j2hka4mh
SO0DMJPAIFOW,S014,10/16/2024 17:38,ITEM00954,Sports,3,397.49,1192.47,Mobile,weew0oz2
YZ3MQWY2NB95,S012,10/16/2024 11:41AM,ITEM00871,Sports,1,54.44,54.44,Card,u4yq5tdf
