transaction_id,store_id,timestamp,item_id,item_category,quantity,unit_price,revenue,payment_method
LQ9ADX87N6C0,S010,06/12/2025 02:00PM,ITEM00616,Home,5,381.87,1909.35,Cash
98NVN4WHCO2R,S003,2025-06-12 09:40:00,ITEM00239,Electronics,1,469.68,469.68,Transfer
TEQ2KNW5ZP6C,S016,2025-06-12 22:58:13,ITEM00887,Electronics,1,112.68,112.68,Transfer
HZFQ5201XCER,S002,2025-06-12 05:41:28,ITEM00363,Groceries,3,317.37,952.11,Cash
O84U2JTVOLF6,S008,12-06-25 20:29,ITEM00840,Clothing,5,313.86,1569.30,Card
SBOCI4UE8S0I,S006,06/12/2025 11:02AM,ITEM00894,Groceries,4,401.99,1607.96,Card
FJ5B374LKTTX,S018,2025-06-12T08:12:25,ITEM00828,Groceries,5,123.31,616.55,Card
S1J6HY970TH5,S002,2025-06-12 00:08:21,ITEM00585,Electronics,3,390.07,1170.21,Transfer
C755UGM2BLIB,S007,2025-06-12 16:31:09,ITEM00910,Home,4,329.30,1317.20,Card
2FBV90QPKFIX,S008,12-06-25 13:25,ITEM00647,Groceries,5,386.10,1930.50,Card
CG161XVEUAA2,S019,06/12/2025 03:51PM,ITEM00781,Toys,4,117.79,471.16,Cash
RBFMRARO7ZQU,S016,2025-06-12 16:55:23,ITEM00539,Sports,1,108.98,108.98,Card
FWVRG14ECPEL,S010,06/12/2025 09:07AM,ITEM00674,Home,4,447.41,1789.64,Transfer
OIURF2O529MK,S009,2025/06/12 09:33:48,ITEM00597,Clothing,3,493.91,1481.73,Card
944BCFL6QOQQ,S009,2025-06-12 11:38:27,ITEM00430,Home,2,19.15,38.30,Card
8HRT6KUIKESR,S015,12-06-25 10:02,ITEM00273,Groceries,2,44.50,89.00,Card
0SHGDB1TTT54,S016,2025-06-12 05:08:32,ITEM00019,Toys,3,238.94,716.82,Transfer
AD0H8KW3FMKX,S001,2025-06-12 04:53:58,ITEM00032,Sports,2,216.97,433.94,Transfer
FDV17A5FH9I1,S008,12-06-25 15:31,ITEM00582,Groceries,5,423.78,2118.90,Cash
BM9TI45L2U7O,S018,12-06-25 19:46,ITEM00202,Electronics,4,65.53,262.12,Cash
Q9112DFIMI2O;S019;2025-06-12 07:32:24;ITEM00627;Sports;2;318.82;637.64;Mobile
LPTQ950F6SA2,S015,2025-06-12 05:58:41,ITEM00800,Groceries,2,186.55,373.10,Mobile
KSP51XLPA7S7,S012,2025-06-12 19:57:50,ITEM00814,Clothing,4,239.01,956.04,Cash
RERNOGNULA4G,S003,2025-06-12 08:19:49,ITEM00346,Toys,3,467.58,1402.74,Mobile
AQOWKQ3F68OV,S016,2025-06-12 22:42:19,ITEM00133,Home,2,72.53,145.06,Transfer
CPJ5TABT7VEO,S004,2025-06-12 23:51:09,ITEM00634,Home,1,350.88,350.88,Cash
XWX810H0QKTZ,S019,2025-06-12 03:01:27,ITEM00680,Toys,4,199.65,798.60,Card
7XAZR3SLVRQL,S011,2025-06-12 10:02:31,ITEM00807,Clothing,3,461.62,1384.86,Cash
SUPD140MMVGC,S010,2025-06-12 14:31:04,ITEM00940,Sports,2,186.91,373.82,Card
XX3DMS7FX2IL,S003,06/12/2025 02:57PM,ITEM00676,Electronics,5,432.91,2164.55,Cash
9J1YORG7LT4R,S011,2025-06-12 00:15:00,ITEM00528,Electronics,1,398.15,398.15,Cash
M6LQYC2VZOR7,S018,2025-06-12T10:03:57,ITEM01000,Toys,2,245.92,491.84,Cash
HVMUQM990CUG,S010,2025-06-12 04:10:07,ITEM00726,Clothing,1,455.03,455.03,Transfer
ZNDAKK68GOCQ,S014,06/12/2025 07:03PM,ITEM00489,Toys,1,304.20,304.20,Card
DNYEHXQYUS1S,S015,2025-06-12 20:02:49,ITEM00176,Toys,4,404.53,1618.12,Mobile
P466Q6IE8MS0,S005,2025-06-12 00:22:28,ITEM00056,Groceries,5,67.20,336.00,Mobile
675VDW0T4JG4,S009,2025-06-12 14:49:38,ITEM00499,Home,4,387.41,1549.64,Card
REW1VDBV2NU2,S011,2025-06-12 08:45:49,ITEM00851,Sports,5,384.53,1922.65,Transfer
9OPV6VWEUUPK,S017,12-06-25 04:27,ITEM00121,Sports,2,357.65,715.30,Transfer
3Q4RSSVRVEGA,S014,2025/06/12 12:30:46,ITEM00910,Groceries,2,228.35,456.70,Mobile
3T7YKV7KG3X2,S010,12-06-25 17:30,ITEM00571,Sports,1,384.27,384.27,Mobile
4P8SDXCYL94N,S018,2025-06-12 09:00:25,ITEM00132,Toys,4,282.96,1131.84,Cash
7OPEOFHJ16KT,S015,2025-06-12 10:34:12,ITEM00443,Electronics,5,75.52,377.60,Cash
M32AJUQ2L6ZB,S010,12-06-25 18:06,ITEM00258,Electronics,5,367.32,1836.60,Transfer
4EBX2LDFAJTK,S017,2025-06-12 21:32:17,ITEM00510,Toys,2,38.25,76.50,Cash
JJELD3LBTRUS;S006;2025-06-12 21:24:37;ITEM00123;Groceries;5;250.69;1253.45;Cash
AI2MKFP0X5J5,S010,12-06-25 17:34,ITEM00677,Sports,5,268.30,1341.50,Mobile
9JXP1L3LVBCD,S020,2025-06-12 12:45:28,ITEM00142,Groceries,4,175.44,701.76,Transfer
SRVVKBH983GB,S014,2025-06-12 20:56:23,ITEM00868,Clothing,4,470.39,1881.56,Mobile
HOMSC8GT7W7P,S020,2025-06-12 12:58:22,ITEM00579,Electronics,5,240.72,1203.60,Cash
AE92CE4KMTWW,S001,2025-06-12 23:25:27,ITEM00803,Clothing,2,360.35,720.70,Cash
8IQ0VFMY6MUQ,S011,2025-06-12 05:00:54,ITEM00064,Groceries,1,116.13,116.13,Cash
PI5S6V3GMW50,S002,2025-06-12 16:33:24,ITEM00509,Clothing,4,167.18,668.72,Mobile
W41NPJJSSFXS,S008,12-06-25 11:44,ITEM00556,Sports,3,103.62,310.86,Mobile
Q44VTUDV5NI0,S013,2025/06/12 13:34:19,ITEM00859,Groceries,4,66.27,265.08,Transfer
J5VT4DL2ITER,S007,12-06-25 12:43,ITEM00445,Home,4,366.69,1466.76,Card
NDDG3ODEV6MO,S019,06/12/2025 06:02AM,ITEM00645,Clothing,3,289.75,869.25,Card
H4XY1MEAOCIU,S010,2025-06-12 09:48:23,ITEM00828,Home,3,18.31,54.93,Cash
UXFRLFXOF56G,S011,2025-06-12 15:50:00,ITEM00751,Sports,1,93.90,93.90,Mobile
GTSBZHCFGJM2,S016,2025-06-12 13:18:48,ITEM00736,Electronics,3,198.94,596.82,Cash
9H6VRTH0VT87,S010,2025-06-12 23:33:59,ITEM00408,Toys,3,235.99,707.97,Card
2YS5TRPM3P51,S010,06/12/2025 07:06AM,ITEM00476,Sports,1,417.57,417.57,Transfer
N55WPOCIN42R,S013,2025-06-12 08:35:26,ITEM00715,Clothing,2,197.39,394.78,Card
OK8WO8JDC2TH,S012,06/12/2025 12:14PM,ITEM00915,Clothing,1,275.24,275.24,Cash
81NGCX6BK751,S015,2025-06-12 02:32:04,ITEM00150,Groceries,4,456.02,1824.08,Cash
MDS9Z34KKF9J,S011,12-06-25 09:31,ITEM00168,Toys,4,248.70,994.80,Mobile
3L9V66LAQ0JI,S005,2025-06-12T02:05:52,ITEM00126,Sports,2,24.96,49.92,Cash
FLCUQRGHXZWE,S012,2025-06-12 07:19:10,ITEM00775,Groceries,3,370.46,1111.38,Cash
MSCXCP6FEDDH,S006,2025-06-12 07:04:24,ITEM00082,Toys,1,457.47,457.47,Transfer
BMC14ORKEPGZ,S007,2025-06-12 18:47:17,ITEM00978,Clothing,1,196.52,196.52,Transfer
R57V8C4QJW10,S018,2024-13-01 00:00,ITEM00941,Groceries,1,24.90,24.90,Mobile
6NPSESV0JDQX,S006,2025-06-12 07:23:20,ITEM00144,Electronics,5,153.87,769.35,Card
QQCU1691AJ7D,S016,2025-06-12T06:05:01,ITEM00741,Clothing,4,235.99,943.96,Card
EZD8M6DZ871S,S011,2025-06-12 07:33:52,ITEM00643,Groceries,2,25.43,50.86,Card
PDC1PV85A73S,S006,2025-06-12 14:22:00,ITEM00616,Sports,3,352.42,1057.26,Transfer
NZ4HGULKO4XC,S003,06/12/2025 12:05PM,ITEM00951,Groceries,4,52.04,208.16,Cash
OE1UCBBLN2MX,S008,2025-06-12 23:27:51,ITEM00996,Sports,3,469.51,1408.53,Cash
BC78RGP9FDAU,S020,2025-06-12T23:43:38,ITEM00337,Groceries,4,149.78,599.12,Mobile
SLR2JEZEQARC,S018,2025-06-12 13:02:36,ITEM00651,Toys,5,221.15,1105.75,Card
B4ULLYV6LY83,S012,12-06-25 12:51,ITEM00539,Toys,1,47.42,47.42,Card
UA6OYPQPGEF4,S019,2025-06-12 16:53:27,ITEM00321,Sports,4,473.88,1895.52,Card
Z2FTBYPIH0NR,S003,2025-06-12 01:26:17,ITEM00032,Sports,4,159.58,638.32,Transfer
Q45JUCOWC1LN,S015,06/12/2025 02:24AM,ITEM00229,Toys,4,372.69,1490.76,Transfer
OYK92Q1SOV5F,S014,2025/06/12 12:31:53,ITEM00617,Home,3,205.78,617.34,Cash
SX6VTGPG7YW5,S016,2025-06-12 04:40:10,ITEM00895,Sports,2,73.02,146.04,Cash
T83EXHUZTOCI,S020,2025-06-12 21:11:41,ITEM00263,Groceries,2,322.67,645.34,Cash
U60SZHJ7IY4R,S013,2025-06-12 17:26:52,ITEM00654,Clothing,4,193.46,773.84,Card
XMUD94DBST6V,S014,2025-06-12 12:00:52,ITEM00603,Toys,4,10.31,41.24,Mobile
B721ZQQI9OJJ,S009,2025-06-12 23:24:13,ITEM00709,Sports,4,419.85,1679.40,Transfer
JO62PJTJRKLE,S014,06/12/2025 03:04PM,ITEM00789,Electronics,3,326.74,980.22,Cash
CYLQNJER2YOI,S018,2025/06/12 13:52:42,ITEM00071,Electronics,3,341.37,1024.11,Cash
PPUZD9Q4JWO3,S008,2025-06-12 21:47:31,ITEM00252,Electronics,2,118.02,236.04,Cash
JBJ24GUB17OD,S015,2025-06-12 15:04:38,ITEM00661,Home,3,120.43,361.29,Card
496BJZLCXJMU,S011,06/12/2025 05:23AM,ITEM00329,Groceries,2,236.95,473.90,Mobile
6Q64J0YLZBZN,S010,12-06-25 04:05,ITEM00044,Home,5,110.12,550.60,Mobile
DZMELT1OHK2R,S015,12-06-25 10:02,ITEM00125,Groceries,5,18.39,91.95,Card
CMNG81C112XA,S007,2025-06-12 07:05:40,ITEM00254,Clothing,2,352.10,704.20,Mobile
NJFE0FVAQ6JE,S008,12-06-25 04:13,ITEM00406,Electronics,1,164.63,164.63,Transfer
14M5GKF3DSJD,S012,12-06-25 09:03,ITEM00921,Clothing,5,444.99,2224.95,Card
UNKSQWD2DD8D,S009,2025-06-12 11:36:35,ITEM00085,Toys,3,233.13,699.39,Cash
ZEA8QJ03UI8S,S005,2025-06-12 04:46:54,ITEM00892,Electronics,3,303.84,911.52,Mobile
8R3NICID3HX9,S019,2025-06-12 17:46:29,ITEM00934,Home,5,337.48,1687.40,Cash
WD2L79VQDM95,S009,2025-06-12 01:13:24,ITEM00430,Groceries,2,339.74,679.48,Mobile
0X4HPWXGBQD5,S013,12-06-25 23:54,ITEM00421,Sports,2,251.56,503.12,Cash
4SRSTU3YBCY5,S013,2025-06-12 09:06:43,ITEM00366,Clothing,5,234.74,1173.70,Cash
QVZ9T2JIE79E,S001,2025-06-12T13:20:10,ITEM00284,Home,5,272.78,1363.90,Mobile
NS0FVEOETL4R,S016,2025/06/12 21:32:17,ITEM00097,Clothing,5,11.65,58.25,Transfer
XBZ6U3G0AY1Z,S013,2025-06-12 09:16:23,ITEM00246,Sports,5,89.94,449.70,Transfer
F1YWJOQO4HFJ,S005,2025-06-12 12:33:04,ITEM00173,Groceries,1,430.99,430.99,Transfer
B9PVTYNXV228,S020,2025-06-12 15:24:05,ITEM00103,Groceries,3,274.11,822.33,Transfer
9SD1S2B89CTP,S015,2025-06-12 08:55:24,ITEM00294,Electronics,5,392.21,1961.05,Mobile
SLTXJPCQSQ3H,S019,2025-06-12 12:32:15,ITEM00536,Clothing,3,255.26,765.78,Card
D0ZH14KPOVTL,S011,2025-06-12 15:14:32,ITEM00468,Home,2,366.94,733.88,Cash
GWVLEWLHHOAX,S008,06/12/2025 02:26PM,ITEM00815,Groceries,1,6.20,6.20,Transfer
LKC3DQ0E7E2A,S002,2025-06-12 20:36:41,ITEM00723,Electronics,3,464.65,1393.95,Cash
1HYK0NPI89T3,S006,2025-06-12 01:23:53,ITEM00314,Clothing,2,405.52,811.04,Mobile
PHQ2SAGK64K7,S016,2025-06-12 01:06:48,ITEM00706,Toys,2,423.95,847.90,Transfer
ZIR6M63XFFQH,S012,12-06-25 06:50,ITEM00885,Sports,1,422.32,422.32,Transfer
Q0G8IS93IVM2,S018,12-06-25 07:56,ITEM00787,Clothing,2,172.81,345.62,Cash
6JMXR929CRA7,S004,2025-06-12 23:35:00,ITEM00051,Groceries,2,129.58,259.16,Transfer
LGHIFL7GRGL6,S002,2025-06-12 06:43:22,ITEM00263,Electronics,4,265.66,1062.64,Transfer
D1KIJMYQY5HZ,S007,2025-06-12 05:45:43,ITEM00760,Electronics,1,219.01,219.01,Cash
F3UXQKWN5ZP6,S002,2025-06-12 08:23:31,ITEM00744,Sports,3,498.49,1495.47,Cash
21LXYIGBV61I,S006,2025-06-12T16:38:48,ITEM00897,Electronics,4,304.21,1216.84,Transfer
UR8TKCV59T89,S003,06/12/2025 02:01PM,ITEM00954,Groceries,5,47.52,237.60,Mobile
OQMU2VO1DMGQ,S016,06/12/2025 02:09AM,ITEM00782,Clothing,5,86.79,433.95,Cash
KJG8KA2KEW1L,S020,2025-06-12 17:44:57,ITEM00909,Clothing,1,313.48,313.48,Transfer
A6PUWVS4VS3X,S008,2025-06-12 19:07:28,ITEM00917,Electronics,3,142.74,428.22,Card
D24ENIRSGADA,S020,2025-06-12T03:20:38,ITEM00316,Electronics,1,8.03,8.03,Card
UL92JHVJ5ZVX;S017;12-06-25 01:13;ITEM00560;Electronics;5;66.63;333.15;Cash
66NJI84RBRAR,S002,2025-06-12 02:53:04,ITEM00746,Clothing,4,205.57,822.28,Card
OVO125X2E8NC,S008,2025-06-12 07:58:31,ITEM00548,Home,4,94.39,377.56,Mobile
T89A958NL3ZD,S019,2025-06-12 06:41:12,ITEM00228,Electronics,1,403.64,403.64,Cash
XM6EHXZUYX0C,S005,2025/06/12 15:10:38,ITEM00937,Home,5,1.34,6.70,Cash
62MNYGB0PYND,S002,12-06-25 08:17,ITEM00947,Electronics,4,310.45,1241.80,Transfer
BHFW7YT14P4D;S008;2025-06-12T05:57:13;ITEM00530;Groceries;3;254.44;763.32;Card
0RZ3AF9D51JX,S019,12-06-25 01:13,ITEM00546,Electronics,1,461.35,461.35,Mobile
EI6AGOVHZBYQ,S007,2025/06/12 02:56:40,ITEM00597,Toys,2,54.29,108.58,Mobile
B0NVD8DLNEJK,S019,2025-06-12 01:04:26,ITEM00495,Groceries,3,82.25,246.75,Cash
9AQKCTYCLXMD,S020,06/12/2025 01:43AM,ITEM00262,Toys,1,69.29,69.29,Transfer
QO88VC6GDDX6,S004,06/12/2025 05:08PM,ITEM00547,Sports,1,326.21,326.21,Card
XCPGZR4T5UY8,S005,2025-06-12 19:29:28,ITEM00644,Clothing,1,159.11,159.11,Transfer
5SYQL8R35WKN;S001;2025-06-12 14:00:23;ITEM00603;Electronics;5;6.74;33.7;Cash
FNXBLJ9T0B3J,S006,2025/06/12 09:21:17,ITEM00379,Toys,2,76.45,152.90,Cash
KN9B1QTGNHUO,S003,12-06-25 14:40,ITEM00826,Home,1,174.32,174.32,Mobile
6VWLQRV7ENC8,S020,2025-06-12T13:10:11,ITEM00810,Clothing,3,372.76,1118.28,Card
FY706Q2VKF9O,S014,06/12/2025 01:05PM,ITEM00838,Sports,5,368.46,1842.30,Transfer
VJP7KLHXARGD,S012,2025-06-12 01:26:10,ITEM00774,Clothing,1,126.22,126.22,Cash
SDUR9VTBYSXV,S014,06/12/2025 05:41PM,ITEM00651,Toys,5,305.00,1525.00,Mobile
BJL65A61JV7E,S018,2025-06-12T20:36:40,ITEM00135,Electronics,1,23.04,23.04,Transfer
4U6AZ57CMA2N,S018,2025-06-12 09:57:29,ITEM00094,Home,1,334.36,334.36,Card
GMQC7F8406BG,S017,12-06-25 12:38,ITEM00653,Groceries,4,51.17,204.68,Card
R5Q42PKDPK5B,S020,2025-06-12 16:22:22,ITEM00979,Electronics,2,68.77,137.54,Transfer
GOGTHC3VNQP9,S020,2025-06-12 19:34:30,ITEM00852,Clothing,4,424.34,1697.36,Mobile
O5UZGYLFB2PV,S004,06/12/2025 10:18PM,ITEM00895,Electronics,5,383.58,1917.90,Cash
74K1Y5UUR7IO,S015,06/12/2025 09:33AM,ITEM00868,Sports,1,12.82,12.82,Card
71KYWNOMIOZ5,S003,06/12/2025 08:47PM,ITEM00633,Toys,5,363.60,1818.00,Transfer
GPYJ5EEE49GM,S003,2025-06-12 17:38:21,ITEM00051,Groceries,1,441.42,441.42,Transfer
WN2VCTB0E176,S011,2025-06-12 16:42:22,ITEM00830,Toys,1,342.01,342.01,Cash
B44UR1IGYL7U,S017,2025-06-12 19:36:38,ITEM00355,Home,4,450.92,1803.68,Transfer
1FFCLCWZDMRR,S015,2025-06-12 07:40:06,ITEM00906,Electronics,2,439.53,879.06,Card
9SZYPX6A5H3K,S010,2025-06-12 07:28:58,ITEM00355,Clothing,1,116.33,116.33,Transfer
A7JAZ300P60Y,S010,12-06-25 11:39,ITEM00712,Toys,2,242.38,484.76,Mobile
TC1SRNK3MXT6,S005,2025-06-12 10:30:17,ITEM00144,Clothing,4,39.02,156.08,Card
ZUVHKG4MBJDM,S002,2025-06-12 01:17:35,ITEM00744,Clothing,3,201.69,605.07,Transfer
31D58WU32CN2,S012,2025-06-12 14:59:02,ITEM00474,Sports,1,481.23,481.23,Transfer
8B9453YCLSSE,S006,12-06-25 17:02,ITEM00471,Sports,2,248.84,497.68,Mobile
RWQ8FKPA4E7I,S001,2025-06-12 20:23:32,ITEM00692,Toys,5,405.08,2025.40,Cash
KT0TH19KHQLK,S009,2025/06/12 12:05:09,ITEM00172,Sports,4,413.02,1652.08,Card
X09UG4HR93J4,S008,2025-06-12 17:33:31,ITEM00998,Groceries,2,322.41,644.82,Card
P0CQ6DFW2V2A,S013,2025-06-12 17:20:24,ITEM00853,Home,1,122.98,122.98,Cash
FGMVNF8DQ1S3,S005,2025-06-12 09:18:13,ITEM00882,Groceries,5,320.94,1604.70,Card
OR7EDK3KPQJC,S001,2025-06-12 13:22:08,ITEM00416,Electronics,3,438.04,1314.12,Transfer
9FE6XWJ8CWAO,S007,2025/06/12 19:32:32,ITEM00376,Sports,5,187.47,937.35,Cash
7RILU2KOU072,S009,2025-06-12 18:11:19,ITEM00992,Groceries,4,282.67,1130.68,Cash
3GRSJPD27R1G,S009,06/12/2025 08:46PM,ITEM00599,Home,2,201.91,403.82,Transfer
KAAYNM0ND5V5,S015,2025-06-12 04:45:07,ITEM00230,Electronics,3,430.21,1290.63,Card
4J9HGVZOCPS9,S008,2025-06-12 10:12:23,ITEM00913,Clothing,5,454.50,2272.50,Card
AJ6N7A9GHAGQ,S008,2025/06/12 03:18:33,ITEM00923,Sports,2,443.37,886.74,Cash
WNO2QXE3P68B,S004,06/12/2025 01:37PM,ITEM00743,Electronics,3,153.13,459.39,Mobile
8FDSWPX6Y6NJ,S009,2025-06-12 11:22:21,ITEM00432,Electronics,1,386.91,386.91,Cash
WFM0IY1A5GLI,S008,2025-06-12 04:44:53,ITEM00910,Toys,4,360.95,1443.80,Cash
A1BJEM8FJRQ8,S015,2025-06-12 01:01:34,ITEM00770,Groceries,5,71.99,359.95,Transfer
XAVJU9QTPIEN,S005,12-06-25 05:00,ITEM00529,Groceries,5,64.43,322.15,Card
XS0KCW8Q6JU7,S019,2025-06-12T03:15:18,ITEM00111,Groceries,4,188.01,752.04,Cash
CV64SOCTVUQ2,S006,2025-06-12 03:32:35,ITEM00110,Clothing,1,185.49,185.49,Mobile
J5M8O9R2ILD5,S020,2025-06-12 17:31:57,ITEM00233,Electronics,1,432.51,432.51,Card
SABQDKNN3S1N,S008,2025-06-12 20:12:45,ITEM00375,Groceries,2,460.12,920.24,Transfer
8V55DF3SZJOB,S009,2025-06-12 07:06:01,ITEM00836,Electronics,4,186.77,747.08,Mobile
E9K7FW0A0YMH,S009,12-06-25 12:16,ITEM00072,Clothing,1,484.44,484.44,Transfer
MBEUE9JQADK6,S009,12-06-25 17:45,ITEM00989,Sports,3,226.09,678.27,Cash
1E42LC0B406C,S014,2025-06-12 15:38:29,ITEM00260,Clothing,2,430.44,860.88,Mobile
65411OKHKNN7,S009,2025-06-12 04:58:10,ITEM00361,Sports,1,459.40,459.40,Cash
M2XWO0D3IV8O,S005,12-06-25 18:38,ITEM00781,Sports,5,462.50,2312.50,Mobile
W80VR002V4AV,S009,2025-06-12 08:52:20,ITEM00905,Home,5,70.80,354.00,Mobile
DEDE6JL5ES2E,S002,2025-06-12 14:54:12,ITEM00235,Groceries,2,37.39,74.78,Card
MWMC7JH5ZZAQ,S004,2025-06-12 07:31:16,ITEM00082,Home,1,172.84,172.84,Card
W3OQ5H98CH48,S016,2025-06-12 15:00:55,ITEM00049,Electronics,3,365.51,1096.53,Cash
EQJXRZINJ46V,S020,2025-06-12 21:13:01,ITEM00346,Electronics,3,319.40,958.20,Card
DCGAES1O4JH9,S019,2025/06/12 05:49:48,ITEM00908,Toys,3,432.19,1296.57,Transfer
E1YD0KHVX324,S010,2025-06-12 07:47:06,ITEM00703,Groceries,2,283.29,566.58,Card
UAW89OA2XC02,S016,2025-06-12 13:43:02,ITEM00560,Home,1,499.54,499.54,Cash
042DNMEPV0QR,S017,2025-06-12 18:43:19,ITEM00259,Clothing,1,412.83,412.83,Cash
0IC5GL9B0C07,S011,2025-06-12 07:29:21,ITEM00550,Electronics,4,224.58,898.32,Card
EKS0YDA4K40H,S013,06/12/2025 06:31AM,ITEM00926,Electronics,4,374.47,1497.88,Mobile
17DB20H2KPSC,S009,12-06-25 17:54,ITEM00712,Electronics,2,147.83,295.66,Transfer
3I3E3X1B2QJ9,S015,12-06-25 21:54,ITEM00713,Sports,3,356.03,1068.09,Transfer
NL7FYGPEHGFG,S008,2025-06-12 04:40:58,ITEM00604,Electronics,4,469.02,1876.08,Mobile
57FFTC33ESDT,S005,06/12/2025 02:54PM,ITEM00609,Clothing,1,53.67,53.67,Mobile
LHREJDYS9ULN,S008,06/12/2025 01:06AM,ITEM00379,Clothing,2,201.98,403.96,Card
6451PMB3TJVR,S015,12-06-25 16:55,ITEM00501,Electronics,5,56.43,282.15,Transfer
S5I43K2Q8RVY,S010,12-06-25 01:59,ITEM00661,Clothing,2,497.03,994.06,Mobile
75DI7VYOB4WE,S006,2025-06-12 09:58:17,ITEM00513,Groceries,4,436.25,1745.00,Transfer
GI5877O7ZPZR,S019,2025-06-12 18:43:36,ITEM00986,Clothing,3,356.97,1070.91,Transfer
TA43VJK8FL2O,S005,2025-06-12 22:44:41,ITEM00974,Toys,2,108.30,216.60,Card
ZJS0Q25YWTK8,S004,12-06-25 03:05,ITEM00617,Sports,4,459.49,1837.96,Card
VA3TPPZMJAR1,S014,2025-06-12 06:45:19,ITEM00580,Toys,4,350.27,1401.08,Cash
T097OQ3Q9628,S003,2025-06-12 18:00:25,ITEM00791,Toys,4,277.61,1110.44,Card
D98QYY6VZ3P3,S011,06/12/2025 01:56PM,ITEM00184,Electronics,1,478.93,478.93,Cash
7NPLGIHJFMTX,S003,06/12/2025 09:47AM,ITEM00039,Groceries,2,208.11,416.22,Cash
IEUJKA6HPC3L,S006,2025-06-12 00:37:24,ITEM00997,Groceries,1,398.65,398.65,Transfer
70LN6TFJNTH7,S005,2025-06-12 22:53:55,ITEM00094,Sports,1,372.01,372.01,Card
451KDGUUQE5Q,S007,12-06-25 10:25,ITEM00432,Groceries,5,48.00,240.00,Cash
O44TIS30WJ2Z,S009,06/12/2025 11:14AM,ITEM00184,Home,5,203.36,1016.80,Cash
G33I9WD6T7O4,S007,2025-06-12 10:58:21,ITEM00758,Toys,4,325.46,1301.84,Card
4N84U27IAE2P,S018,2025-06-12 13:17:18,ITEM00129,Clothing,5,233.67,1168.35,Card
W8L398HDKY5M,S020,06/12/2025 10:06PM,ITEM00179,Toys,1,40.83,40.83,Card
0ESSDLA8DMIG,S008,2025-06-12T02:53:43,ITEM00786,Clothing,1,193.58,193.58,Cash
NWKBP9AN2ZGH,S011,2025-06-12 04:55:52,ITEM00755,Groceries,5,133.56,667.80,Cash
MCJWQ6VXN9HS,S005,2024-13-01 00:00,ITEM00965,Clothing,-4,30.04,90.12,Transfer
DY2JU8B5BE4I,S019,2025-06-12 13:11:43,ITEM00111,Groceries,4,353.86,1415.44,Mobile
32HNRFHTHSUF,S009,2025/06/12 01:58:12,ITEM00124,Electronics,4,178.52,714.08,Cash
0LZBWRVN84XY,S001,2025-06-12 16:46:20,ITEM00765,Groceries,3,96.88,290.64,Cash
M1SB19NCRS5U,S013,2025-06-12 12:37:09,ITEM00900,Groceries,5,78.01,390.05,Cash
TSP10O8QLG4K,S009,2025-06-12 23:37:29,ITEM00841,Toys,4,323.92,1295.68,Mobile
8W12LSAKLCZF,S005,2025-06-12 08:00:30,ITEM00719,Home,2,472.65,945.30,Transfer

36300N8L812C,S014,2025-06-12 21:30:09,ITEM00055,Home,5,35.21,176.05,Transfer
57OP8NRPTJ66,S009,2025-06-12 21:54:48,ITEM00773,Sports,5,405.77,2028.85,Transfer
V4ETUMOR7I6T,S020,2025-06-12 10:34:16,ITEM00524,Groceries,2,116.12,232.24,Mobile
86JRNDJW5BFV,S005,2025-06-12 12:05:53,ITEM00248,Home,2,328.57,657.14,Mobile
4XQGNE4RBKZV,S020,06/12/2025 07:47PM,ITEM00128,Toys,1,339.35,339.35,Cash
DBIS380FCAU0,S018,2025-06-12 23:09:56,ITEM00486,Sports,3,113.95,341.85,Transfer
D56PX9Q26TPB,S015,2025-06-12 08:03:13,ITEM00430,Electronics,4,157.36,629.44,Transfer
UL1IIYL5R5IZ,S009,2025-06-12 03:15:53,ITEM00855,Toys,3,45.55,136.65,Transfer
QL7B2BPWT9KE,S018,12-06-25 22:46,ITEM00944,Electronics,3,264.48,793.44,Mobile
KMW7ZMHGHWF3;S017;2025-06-12 22:11:55;ITEM00984;Clothing;4;262.81;1051.24;Mobile
XEYRPZ9R36NC,S003,2025-06-12 23:37:51,ITEM00776,Clothing,1,385.54,385.54,Mobile
C3CQY125D0ET,S011,2025-06-12 00:41:42,ITEM00170,Sports,1,331.29,331.29,Mobile
Q0RY3K585Q1P,S011,2025-06-12 21:00:26,ITEM00682,Groceries,4,375.17,1500.68,Transfer
H68IM4GRU7J7,S011,2025-06-12 11:07:13,ITEM00988,Sports,1,382.50,382.50,Card
26ZXI9QISNFD,S011,2025-06-12 13:28:54,ITEM00617,Electronics,3,458.60,1375.80,Transfer
FLITCLXLXT9G,S007,2025-06-12T05:20:46,ITEM00132,Electronics,1,162.76,162.76,Mobile
XTQZ88LEGDMG,S003,2025-06-12 10:05:45,ITEM00847,Home,1,367.57,367.57,Card
5VJV5LE8INJU,S008,2025-06-12 10:36:01,ITEM00310,Groceries,2,317.77,635.54,Mobile
Y9PJ7FQSC6V0,S012,2025-06-12 20:51:06,ITEM00658,Sports,2,281.08,562.16,Mobile
O3WSNSA65SZN,S015,06/12/2025 05:32AM,ITEM00594,Electronics,2,300.03,600.06,Cash
9GXAQPKZW5WP,S013,2025-06-12 06:57:31,ITEM00208,Groceries,5,110.17,550.85,Mobile
C5FVTEC90KB3,S011,2025-06-12 21:29:54,ITEM00718,Sports,2,170.79,341.58,Mobile
