item_id,revenue,store_id,transaction_id,discount_code,customer_id,item_category,quantity,payment_method,timestamp,unit_price
ITEM00121,1188.20,S019,ZQ6P4SRNKRB2,,uki2s6m0,Home,5,Mobile,2024-12-07 15:40:43,237.64
ITEM00078,1008.12,S008,T1Q2SL0LQMHH,,e0it709w,Groceries,4,Card,2024-12-07 23:21:14,252.03
ITEM00979,1476.45,S018,5405TQSYQQTL,,yb4mlloy,Toys,3,Cash,2024-12-07 00:46:37,492.15
ITEM00609,391.96,S004,9T1HW235HCK1,,6ktuzh06,Sports,2,Card,2024-12-07 02:03:45,195.98
ITEM00910,202.48,S020,14U7HRQ0VCVV,,ip0lrjat,Electronics,2,Cash,12/07/2024 04:43AM,101.24
ITEM00090,1413.00,S005,VC89VTH9U0WT,,yzhihipq,Clothing,4,Cash,2024-12-07 15:45:07,353.25
ITEM00077;944.42;S004;OK7KYCKN6DYL;;zvk626uf;Electronics;2;Mobile;2024-12-07 18:23:27;472.21
ITEM00493,1228.65,S017,SZ5ZSUXFC29U,,f2x5y3k0,Clothing,5,Card,2024/12/07 02:43:56,245.73
ITEM00514,46.24,S010,6LESTL7JMREV,,rrfvsxcv,Home,1,Transfer,07-12-24 03:21,46.24
ITEM00048;298.99;S005;DKIV1ZG886B0;;hcnf4k68;Home;1;Mobile;2024-12-07 10:57:08;298.99
ITEM00813,1575.96,S006,47VDQPTZUP0A,,cd8lbb0f,Sports,4,Cash,2024-12-07 21:21:41,393.99
ITEM00965,213.18,S010,NDRU4LE563S9,,junbkx0x,Electronics,2,Transfer,2024/12/07 22:10:07,106.59
ITEM00239,457.27,S017,EBKHASPTP7NF,,lx5ych0a,Clothing,1,Card,2024-12-07 09:15:34,457.27
ITEM00403,319.02,S017,FL4AGLC32RBS,,ddi4hzve,Electronics,2,Transfer,2024-12-07 07:20:34,159.51
ITEM00084,1432.95,S002,43XQKPKI9C3H,,msmm4pvm,Groceries,5,Cash,2024-12-07 12:20:22,286.59
ITEM00391,367.12,S020,VVW8X11PHHG9,,m1mx46at,Sports,1,Transfer,12/07/2024 07:27AM,367.12
ITEM00900,1768.20,S018,18YUZQNHG2KL,,jegej0vs,Groceries,5,Cash,12/07/2024 06:52AM,353.64
ITEM00744,3.76,S008,322XWDB0014P,,hdmxiwq7,Groceries,1,Mobile,07-12-24 11:15,3.76
ITEM00726,1964.20,S019,E93N27F96XBE,,tmxgu8j9,Home,4,Cash,2024-12-07 07:11:03,491.05
ITEM00600,746.48,S006,X9SJEICUYZFP,,cz7z5rx7,Clothing,4,Transfer,12/07/2024 04:01AM,186.62
ITEM00194,1043.10,S009,234W4FM3420Q,,ahwtnu73,Sports,5,Card,2024/12/07 12:55:30,208.62
ITEM00072,1178.75,S001,KIR8EJ7FA9BD,,am9q2g46,Electronics,5,Transfer,12/07/2024 08:05AM,235.75
ITEM00651,1110.00,S008,8ICH77WRMM2F,,7c8xuls4,Groceries,-4,Cash,2024-12-07 20:11:33,370.00
ITEM00229,154.48,S007,IMFK33H6Z1TG,,rlj5f8kf,Clothing,1,Card,2024-12-07 06:04:26,154.48
ITEM00676,812.70,S011,GN7FZIBDMKTA,,rr1juvjk,Groceries,5,Card,2024-12-07 03:22:58,162.54
ITEM00449,2169.35,S008,618CH5KBFCKO,,qg1l11ok,Clothing,5,Card,2024-12-07 07:53:11,433.87
ITEM00425,174.51,S007,5M9X9CQJE1X9,,tndjvs4g,Home,3,Card,07-12-24 22:32,58.17
ITEM00793,477.72,S008,QNM6XV9APGI3,,1iedobc5,Clothing,3,Transfer,2024-12-07 15:07:37,159.24
ITEM00299,797.07,S010,3J157OFCGML9,,orlfoskg,Groceries,3,Card,2024-12-07 17:22:09,265.69
ITEM00728,1142.95,S007,KAH4VJ8YYK2V,,fdlf2eo4,Home,5,Mobile,2024-12-07 13:14:49,228.59
ITEM00459,1509.85,S015,XFORDPUOPGFZ,,3kr0akii,Home,5,Transfer,07-12-24 23:38,301.97
ITEM00972,1179.24,S015,8VZEO2JUXBOB,,zx3u5rrh,Clothing,4,Card,2024-12-07 21:27:47,294.81
ITEM00703,445.12,S004,GD8T10FX4SPL,,hk6s3awq,Sports,4,Mobile,2024-12-07 01:44:34,111.28
ITEM00588,1516.20,S020,1VV4O94D456Z,,t5i3p0qp,Clothing,4,Mobile,2024-12-07 01:28:38,379.05
ITEM00068,463.68,S017,NROA2NAAUEHS,,62xa9xv9,Toys,4,Transfer,2024-12-07 20:53:17,115.92
ITEM00928,1643.40,S018,0TO7GOCPBGXE,,kndzlr3u,Clothing,5,Transfer,2024-12-07 00:57:05,328.68
ITEM00192,849.62,S020,MRB6TTHUH80J,,q1unp5gh,Toys,2,Cash,12/07/2024 09:02PM,424.81
ITEM00602,2387.80,S013,8YY5A3LQBWP4,,z36dv7zo,Toys,5,Mobile,07-12-24 11:55,477.56
ITEM00134,879.94,S008,E7BCQQO7BGAX,,emgblfjm,Clothing,2,Card,2024-12-07 15:39:32,439.97
ITEM00712,634.10,S009,D06GJ33UD5UO,,qoowhkvl,Home,2,Cash,2024-12-07 12:40:31,317.05
ITEM00832,408.80,S013,SWRYRC00ZDY4,,7ukbx3av,Clothing,2,Transfer,2024-12-07 03:40:59,204.40
ITEM00921,288.55,S002,UI4CJURXIPP8,,stavf22r,Groceries,5,Mobile,12/07/2024 02:01PM,57.71
ITEM00924,289.08,S002,Y0LZS3M0JG4Q,,h7ab6j8g,Toys,3,Mobile,2024-12-07 08:22:11,96.36
ITEM00385,1458.76,S018,XVLK231737B8,,7jrci46c,Clothing,4,Card,2024-12-07 14:04:50,364.69
ITEM00596,596.97,S008,L6HZDWD5C75G,,jrzoejiw,Toys,3,Card,2024-12-07 05:26:53,198.99
ITEM00727,20.51,S006,LN9EQRJO4RLE,,2476txue,Electronics,1,Cash,2024-12-07 13:58:36,20.51
ITEM00143,295.64,S010,F1HQJLZH9OAF,,gjeu3wy9,Groceries,1,Mobile,2024-12-07 07:03:29,295.64
ITEM00937,501.72,S014,NWIN5XFSH0K7,,e497v672,Sports,3,Cash,12/07/2024 01:09PM,167.24
ITEM00969;53.6;S009;ZVLC4M3QTMPD;;wysaghwl;Clothing;1;Card;2024-12-07 02:38:43;53.6
ITEM00314,1241.52,S002,L4KM3LJSMS38,,stvuw35k,Clothing,4,Mobile,2024-12-07 14:05:23,310.38
ITEM00509;198.41;S006;FN1BWVBYE9SW;;gt65la8h;Toys;1;Mobile;07-12-24 00:01;198.41
ITEM00944,1595.88,S008,QCFREILZF4QW,,zsu212yk,Clothing,4,Card,2024-12-07 05:13:21,398.97
ITEM00715,487.24,S005,GDYE017KJXSM,,yc3dad6r,Electronics,2,Cash,07-12-24 10:52,243.62
ITEM00311,466.04,S006,7WMDK8OQ5GLI,,fqmpzx56,Electronics,4,Cash,2024-12-07 10:51:46,116.51
ITEM00625,401.14,S013,JNBFAI6TP5PP,,nh9bk0o4,Groceries,2,Card,2024-12-07 10:41:04,200.57
ITEM00234,2247.05,S006,XAS83CKES5CW,,jotikynf,Groceries,5,Card,12/07/2024 05:20PM,449.41
ITEM00161,2025.00,S007,0I1WW4PWKZQ3,,vxie87co,Home,5,Card,2024-12-07 05:24:26,405.00
ITEM00284,608.10,S014,MV66JN7ZOMSN,,fm7g5gvj,Clothing,3,Cash,2024-12-07 21:13:34,202.70
ITEM00475,1099.77,S001,CFDFYLFCOJKA,,8a71h4wr,Toys,3,Mobile,2024-12-07 15:58:19,366.59
ITEM00684,570.68,S003,N2VIRR2K06GS,,18d1spdk,Toys,4,Mobile,07-12-24 06:24,142.67
ITEM00093,2167.25,S015,TQU4X3SUYBZE,,kbp3glso,Sports,5,Cash,2024-12-07 12:38:00,433.45
ITEM00336,919.54,S013,5FINRBNIUHRV,,n7f9ltuo,Home,2,Card,2024/12/07 05:00:35,459.77
ITEM00526,1258.86,S014,7E3B4C32080X,,uxhxxd9w,Electronics,3,Transfer,2024-12-07 00:27:42,419.62
ITEM00621,947.00,S003,3CDO0OXB3V7G,,54v43rd1,Toys,2,Transfer,12/07/2024 09:22AM,473.50
ITEM00290,1486.77,S010,YTGND2LUIN14,,iixp7t13,Toys,3,Transfer,2024-12-07 10:22:23,495.59
ITEM00781,1464.76,S016,5DLMUCOA9LCP,,qtyw45kw,Sports,4,Cash,2024-12-07 15:34:33,366.19
ITEM00382,587.56,S019,TBQRZE8RA36P,,r5xluyth,Clothing,4,Cash,2024-12-07 11:05:48,146.89
ITEM00068,743.10,S015,KIUY5J3N6MM0,,zuvqec7d,Home,5,Mobile,2024-12-07 07:10:21,148.62
ITEM00475,989.06,S019,W425OVDZ1KVH,,n6k4d2c7,Sports,2,Mobile,2024-12-07 16:24:52,494.53
ITEM00052,267.68,S010,UDW6W14E2L83,,bdn2gwwp,Clothing,2,Cash,2024-12-07 10:10:13,133.84
ITEM00969,1577.16,S007,S49H3G79HU2G,,5bryqpen,Electronics,4,Card,2024-12-07 15:18:24,394.29
ITEM00500,319.55,S013,0Q8CW8HYV1YK,,maxymflh,Sports,1,Cash,2024-12-07 10:02:14,319.55
ITEM00663,563.61,S012,ZSO5MGFE0B17,,xkecs7hk,Toys,3,Transfer,2024/12/07 22:43:04,187.87
ITEM00626,1999.16,S018,7Q7CRK0P9XAX,,e8rfbomi,Toys,4,Card,07-12-24 04:24,499.79
ITEM00885,906.99,S005,T0YZOOTY3POF,,fiazauni,Electronics,3,Cash,2024-12-07 01:24:09,302.33
ITEM00292,1103.08,S010,6TCJAY1FZK9Q,,3n4d8odg,Electronics,4,Mobile,2024-12-07 07:33:34,275.77
ITEM00388,2340.30,S001,WA78V3C1EDM2,,y5lceish,Sports,5,Mobile,2024-12-07 20:15:04,468.06
ITEM00791,51.25,S018,MSO64VC7AE9D,,rd1po5rg,Home,5,Card,2024-12-07 13:18:45,10.25
ITEM00600,511.60,S006,70Z8SEDYM59W,,j4a0p6dm,Clothing,2,Transfer,2024-12-07 05:48:40,255.80
ITEM00825,136.00,S004,5RNY3NT0UM5Y,,zgm02cgs,Electronics,2,Cash,2024-12-07 10:43:37,68.00
ITEM00765,231.28,S002,87ARDM8ZPH9F,,n1ula02r,Clothing,4,Mobile,2024-12-07 13:02:00,57.82
ITEM00492,397.05,S003,AJPU0T5665CP,,z0nd6r3b,Electronics,5,Card,2024-12-07T23:38:41,79.41
ITEM00828,121.65,S004,2PDTAHG18UKI,,22idc5vi,Home,3,Cash,2024-12-07 21:00:51,40.55
ITEM00517,81.52,S017,VFTQGQQH70K4,,a730wkz5,Electronics,2,Cash,12/07/2024 05:04PM,40.76
ITEM00257,2211.05,S015,TNN41WC6LLCE,,3euj8yhj,Groceries,5,Transfer,12/07/2024 10:49PM,442.21
ITEM00617,1633.20,S011,826ASF3P96XJ,,k3zuqe3j,Sports,5,Mobile,2024-12-07 08:51:41,326.64
ITEM00998,663.88,S004,81T02TNEQC4E,,j9p1hpy3,Groceries,4,Mobile,2024-12-07 15:33:03,165.97
ITEM00979,1017.78,S008,CKEWRW6MVN35,,48arjs89,Toys,3,Cash,2024-12-07 00:54:33,339.26
ITEM00198,244.62,S001,447EHN6XK96Y,,fjhy7096,Home,3,Card,2024-12-07 19:15:43,81.54
ITEM00200,118.62,S016,I670NJEGOHMP,,3r21l794,Sports,1,Mobile,2024-12-07 20:05:03,118.62
ITEM00499,1699.20,S001,F400PO7MHV9S,,knj4ao8v,Toys,5,Mobile,2024/12/07 07:23:50,339.84
ITEM00037,327.51,S007,SOI58BDYTGXU,,38wm5fhp,Sports,3,Cash,2024/12/07 00:37:19,109.17
ITEM00554,39.03,S014,3CD471719PJC,,0c3bx6ib,Electronics,1,Transfer,2024-12-07 21:34:37,39.03
ITEM00151,1963.85,S001,KQKNG9LO7I8P,,rue6eu8u,Sports,5,Cash,2024-12-07 06:41:26,392.77
ITEM00470,114.06,S007,FDA6SJ9WPBLF,,osmjjx23,Groceries,3,Mobile,2024-12-07 01:16:54,38.02
ITEM00668,611.28,S005,J484HHAIAQNO,,ixbeeswd,Clothing,2,Transfer,2024-12-07 08:34:36,305.64
ITEM00647,55.20,S015,EMBXST0KKM3X,,xr1qnjni,Home,1,Card,2024-12-07 01:37:03,55.20
ITEM00390,643.74,S019,FFTZQ7NCR26U,,nddd2n3k,Electronics,3,Card,12/07/2024 03:19AM,214.58
ITEM00936,2493.30,S015,2MAJUJJ46063,,ia91lgak,Electronics,5,Card,2024-12-07 13:07:38,498.66
ITEM00886,41.37,S017,PV3GD0Q1BKJG,,q0rkyiqh,Electronics,3,Transfer,2024-12-07 05:00:13,13.79
ITEM00890,454.88,S006,RWOCQJR6VH5Y,,l0uej8i7,Clothing,4,Transfer,2024-12-07 11:41:05,113.72
ITEM00694,1235.20,S012,6I9SUOB4X7K0,,irzublma,Toys,5,Card,2024-12-07 01:48:48,247.04
ITEM00515,407.36,S009,MKJALZX8VMR4,,8oilm3il,Electronics,4,Transfer,2024-12-07 17:15:42,101.84
ITEM00127,727.36,S002,JRB6G7MIHUNI,,m1sw42ka,Electronics,4,Transfer,2024/12/07 05:37:42,181.84
ITEM00345,953.13,S019,HWOP7LENB0R8,,g92gvw2c,Sports,3,Transfer,2024-12-07 01:27:12,317.71
ITEM00842,359.50,S016,TE8BTQ786ABQ,,4yt77yon,Groceries,1,Cash,12/07/2024 08:21PM,359.50
ITEM00313,749.40,S004,HHDLVH6CGFK0,,k8ssri5i,Clothing,5,Card,2024-12-07 09:48:36,149.88
ITEM00012,857.64,S006,GNSD61XNKO5B,,nt6o4rsl,Electronics,2,Card,2024-12-07 08:10:43,428.82
ITEM00781,76.83,S008,DT37QYN5KNPK,,3wzdsb5x,Sports,3,Cash,2024-12-07 14:59:48,25.61
ITEM00958,928.02,S015,HLVJ8SMOFFMH,,nigmmihh,Electronics,3,Cash,07-12-24 17:46,309.34
ITEM00902,821.37,S001,VWA317GG6CEQ,,yn1tkees,Clothing,3,Transfer,2024-12-07T14:10:02,273.79
ITEM00870,95.28,S016,9G2J6WCZJX59,,hrpwskv4,Sports,2,Cash,12/07/2024 08:16PM,47.64
ITEM00217,1500.15,S015,CF5YYE5LLX2A,,vsb4sz46,Clothing,5,Cash,2024/12/07 08:42:39,300.03
ITEM00101,497.22,S011,KQXJ67OHXNRU,,c1efc5tm,Electronics,2,Cash,2024-12-07 20:40:03,248.61
ITEM00337,1406.70,S003,TFP9UOBX9IIN,,gzu2naco,Sports,3,Card,12/07/2024 08:58AM,468.90
ITEM00726;409.48;S012;39X3KBRCDCGI;;915e71ix;Home;1;Transfer;2024/02/30 25:61;409.48
ITEM00572,1262.01,S003,QNT8NUP782MY,,f1p6rd76,Toys,3,Transfer,2024-12-07 15:58:01,420.67
ITEM00801,816.00,S004,E822L8UZLN25,,4bli02xv,Home,2,Transfer,12/07/2024 07:55PM,408.00
ITEM00570,390.82,S003,51ODWBWQTVLU,,9xsscqjv,Toys,1,Cash,2024-12-07 08:14:03,390.82
ITEM00954,1695.80,S001,C5PBU6P3TL0T,,xnw3c58k,Home,4,Card,2024-12-07T07:19:45,423.95
ITEM00573,1410.45,S009,O2UDTXCY1R4R,,zwoonxzn,Home,3,Cash,2024-12-07T18:37:00,470.15
ITEM00839,71.16,S008,D2H08YUW2NWQ,,adtkcf05,Home,1,Mobile,12/07/2024 11:07PM,71.16
ITEM00433,222.74,S013,13TYGHEKQ8BA,,f2u9mpg4,Clothing,2,Card,12/07/2024 06:41AM,111.37
ITEM00247,2141.85,S016,HZE22BONJUA7,,xrj93681,Toys,5,Transfer,2024-12-07T07:47:15,428.37
ITEM00960,359.29,S020,UEJEP5KUPFKQ,,65hys7b1,Electronics,1,Mobile,2024/12/07 03:04:11,359.29
ITEM00915,84.13,S003,07UGHP72AU5R,,y9kd7eu3,Sports,1,Transfer,12/07/2024 11:30AM,84.13
ITEM00967,996.56,S004,Q43BG03XJR2S,,ikbqktth,Groceries,2,Cash,2024/12/07 18:43:01,498.28
ITEM00565,1120.86,S020,LA5T7WYV3ONT,,optfg2o9,Sports,3,Transfer,2024-12-07 17:57:28,373.62
ITEM00087,15.45,S002,O8DZ4ZREN3T2,,mdpbd2j4,Clothing,3,Transfer,2024-12-07 14:49:38,5.15
ITEM00020,267.20,S009,YBO0A7OXZOGN,,ncl27ejg,Clothing,5,Cash,2024-12-07 17:04:29,53.44
ITEM00692,9.33,S015,MPTOFUOE7GJ9,,surpbjfh,Clothing,3,Cash,07-12-24 05:00,3.11
ITEM00989,1098.06,S018,RUCPRKFWJ8DA,,3v3acshu,Toys,3,Mobile,2024/12/07 02:49:33,366.02
ITEM00298,425.42,S004,HJKCYKYE3LQ3,,ks8u3jjw,Electronics,1,Cash,12/07/2024 03:20PM,425.42
ITEM00635,645.09,S019,OOVCS4F7NI7R,,lomkxrop,Home,3,Mobile,12/07/2024 10:17PM,215.03
ITEM00140,1787.50,S009,HZD71286HKFD,,zkweoaks,Sports,5,Transfer,2024-12-07 12:51:27,357.50
ITEM00210,112.05,S008,B4DWUPCKULXT,,ubl9hjab,Groceries,5,Mobile,2024-12-07 17:31:21,22.41
ITEM00575,833.10,S005,X89J8E69B0VK,,ag2f14m6,Home,5,Transfer,12/07/2024 01:35AM,166.62
ITEM00786,2113.55,S003,0UGJVPPM6H3E,,ebiyhhck,Electronics,5,Card,12/07/2024 03:58AM,422.71
ITEM00389,307.20,S018,U3XML4T5D8K9,,rrgnt1jb,Electronics,5,Cash,2024-12-07T18:09:18,61.44
ITEM00398,941.73,,V7IHDE23C04L,,8729cij4,Clothing,3,Cash,2024-12-07 13:52:43,313.91
ITEM00207,630.39,S010,EEM9JUJQHH6B,,nhy86j5m,Sports,3,Card,2024-12-07 18:46:36,210.13
ITEM00499,224.73,S007,MNF8J0SU863D,,7a3b0c5u,Groceries,1,Cash,07-12-24 12:23,224.73
ITEM00502,787.85,S019,9IPPD7100YOH,,ygk4m306,Electronics,5,Cash,2024-12-07 16:42:27,157.57
ITEM00569,244.29,S001,QG316TS15NW3,,kq6nthms,Sports,3,Mobile,2024-12-07 10:41:58,81.43
ITEM00717,2117.40,S020,2J07ILBTL1I2,,hzidek70,Clothing,5,Mobile,2024-12-07 14:10:36,423.48
ITEM00612;560.12;S012;22PY34XX4TS3;;7ewvol6s;Groceries;4;Transfer;2024-12-07 21:12:29;140.03
ITEM00556,461.68,S006,E0MCWWVD0OLQ,,5b12qzu8,Groceries,2,Transfer,2024-12-07 21:03:38,230.84
ITEM00334,1965.65,S017,DXM4EXJJ089X,,975vnfwy,Groceries,5,Cash,2024-12-07 01:03:38,393.13
ITEM00198,1128.42,S015,WLPNP0IM4H1A,,xfa2g0e7,Toys,3,Cash,12/07/2024 01:32AM,376.14
ITEM00271,773.04,S006,297WQ9XC29YP,,nug3nc79,Electronics,3,Transfer,2024-12-07 09:36:37,257.68
ITEM00862,2418.55,S011,1M4VWRBNVTM3,,k90qg22d,Electronics,5,Transfer,2024-12-07 10:22:20,483.71
ITEM00489,1008.30,S012,IXYYQ4PHHACD,,e5xe4e5y,Toys,5,Card,2024/12/07 12:57:49,201.66
ITEM00848,542.80,S013,UNR3BXHO8SYB,,ms6ai1tt,Electronics,4,Mobile,2024-12-07 22:48:31,135.70
ITEM00462,276.18,S018,SWOEFJPA5D15,,nrvj0uja,Electronics,3,Card,07-12-24 06:17,92.06
ITEM00867,302.31,S004,BJXJ2YXCGL28,,g5w28uyg,Home,1,Transfer,2024-12-07 03:31:49,302.31
ITEM00774,164.30,S012,IBSXIME1WLY3,,l13tpy72,Clothing,5,Transfer,2024-12-07 04:38:20,32.86
ITEM00091,489.26,S010,8N3A55NABM5Z,,g0azdkkq,Groceries,2,Card,2024-12-07 01:01:07,244.63
ITEM00900,2220.50,S008,3LDGFKD6MFXC,,e0u5nth8,Groceries,5,Cash,2024-12-07 09:29:05,444.10
ITEM00450,537.72,S017,408OSLA789J1,,5wrxpugw,Electronics,2,Card,07-12-24 22:54,268.86
ITEM00240,1306.23,S002,391VWAXTL4SJ,,3r52x37b,Electronics,3,Mobile,07-12-24 06:08,435.41
ITEM00116,557.04,S008,ACCIOWCS26ZT,,kaxjzjl5,Electronics,2,Cash,2024-12-07 17:12:47,278.52
ITEM00775,350.42,S005,QD3YU2C5AJ0Y,,cmd2g5aa,Groceries,2,Card,2024-12-07 14:38:12,175.21
ITEM00702,1357.70,S014,S9QP0DI6FGN7,,4kiku0zr,Clothing,5,Cash,2024-12-07T21:05:50,271.54
ITEM00327,1723.92,S007,74V90I8QDAG4,,h7lzmckj,Groceries,4,Card,2024-12-07T16:33:04,430.98
ITEM00876,532.56,S004,35RIQW37TCSS,,l9unlxyq,Sports,4,Cash,2024-12-07 01:42:36,133.14
ITEM00650,218.70,S016,IPQV9RI45VN6,,824hbq9e,Toys,3,Card,2024-12-07 00:16:33,72.90
ITEM00004,363.04,S010,N6S1GIGUC3GT,,9slsv2if,Sports,4,Mobile,2024-12-07 10:34:48,90.76
ITEM00026,190.24,S010,BKERLH8TMJMA,,9d7d0z11,Home,2,Transfer,2024-12-07 15:05:54,95.12
ITEM00691,243.97,S013,BHPA95JEE6P5,,ytlvaeuu,Groceries,1,Cash,2024-12-07 00:46:55,243.97
ITEM00940,250.90,S013,SA3J8RI8UY5F,,iw6s8pc0,Toys,1,Mobile,2024-12-07 21:47:36,250.90
ITEM00328,265.08,S003,2LJCKNC62V8F,,depcvs4z,Clothing,1,Mobile,2024-12-07T21:56:53,265.08
ITEM00093,882.26,S007,91JXLJCHXTZZ,,4k8infn7,Clothing,2,Cash,2024-12-07 09:14:07,441.13
ITEM00860,370.89,S014,005IM2CTYFKK,,py7cmscn,Electronics,3,Cash,2024-12-07 13:45:39,123.63
ITEM00309,716.22,S002,UTL991KACCRN,,ncmk1xz5,Sports,2,Card,07-12-24 08:16,358.11
ITEM00040,2410.00,S001,YEC3FF22W2HQ,,32vv8mqq,Clothing,5,Card,12/07/2024 01:38AM,482.00
ITEM00395,655.20,S009,0YWKDT4NBE1V,,ygiav590,Home,3,Transfer,2024-12-07 00:13:35,218.40
ITEM00541,823.18,S005,L8WJES97J610,,i07hmd66,Toys,2,Cash,2024/12/07 12:47:02,411.59
ITEM00947,335.88,S012,ZR7Z5PZWS0EH,,3csbuh0s,Clothing,1,Cash,2024-12-07 23:00:48,335.88
ITEM00578,885.30,S001,HV3G2VWV733A,,tjhl936p,Toys,2,Cash,2024-12-07 18:34:27,442.65
ITEM00291,883.34,S019,NZA9S1R8VSQU,,j7x7t9zj,Toys,2,Transfer,2024-12-07 01:52:27,441.67
ITEM00475,468.50,S018,1BFBRN9277XT,,3gy1mwms,Toys,5,Card,2024-12-07 01:20:46,93.70
ITEM00267,1802.45,S006,DBIJ458LPU5G,,cycr95n2,Home,5,Mobile,2024-12-07 15:10:03,360.49
ITEM00171,460.95,S009,PNY7CY2ZQBBE,,3m4va7s4,Sports,3,Card,2024/12/07 00:30:58,153.65
ITEM00292,1955.20,S003,9AYKP2JS9TZY,,0psex2vy,Home,5,Mobile,2024-12-07 19:24:38,391.04
ITEM00956,1454.45,S009,R7I2HMW4BQP3,,bm2d93h3,Electronics,5,Mobile,2024-12-07 07:49:45,290.89
ITEM00149,1296.78,S008,909QEYZWPISS,,3blsl5n6,Toys,3,Cash,2024-12-07 09:22:08,432.26
ITEM00402,23.95,S003,Z24WMRYKFB4E,,qo0b2tkp,Groceries,1,Card,2024-12-07 03:17:14,23.95
ITEM00144,164.79,S006,63YECM60DGDJ,,zj2jiqd2,Toys,3,Mobile,2024-12-07 19:36:01,54.93
ITEM00127;1275.04;S015;1LK84KQLY2GJ;;pegpdfdm;Sports;4;Cash;2024/12/07 21:40:48;318.76
ITEM00200,831.08,S003,PVVQZAYJZ7T6,,n17bi6ql,Clothing,2,Card,2024-12-07 07:53:06,415.54
ITEM00416,1080.36,S001,SBAF292VRZSQ,,68yu3ug7,Sports,3,Mobile,12/07/2024 02:30AM,360.12
ITEM00747,N/A,S001,Z5Z6UVZU078W,,8zs5d1oe,Groceries,2,Card,12/07/2024 06:11PM,$194.92
ITEM00665,1185.99,S011,F8N1R57O504F,,053k5431,Toys,3,Mobile,2024-12-07 00:49:04,395.33
ITEM00516,831.45,S006,RGBTUFK9X5DK,,2iz5gjft,Sports,5,Cash,2024-12-07 10:21:00,166.29
ITEM00876,391.44,S016,2O1LIYMWL7GF,,la6frbg7,Home,1,Cash,2024-12-07 04:59:35,391.44
ITEM00450,782.16,S012,0GT5CTAYJ9UI,,g91bztx2,Sports,2,Card,2024-12-07 11:53:30,391.08
ITEM00112,307.30,S009,BNDSL3BEGJ35,,gkizf0nc,Electronics,5,Card,2024-12-07 03:35:22,61.46
ITEM00038,196.32,S006,0Z1EUWEZL5SE,,dj7wodyd,Clothing,2,Card,2024-12-07 18:01:08,98.16
ITEM00124,851.95,S008,Y8AVSKXG57T2,,ye4qvtdo,Sports,N/A,Transfer,2024-12-07 23:09:13,170.39
ITEM00029,416.70,S018,703Y9CK7A7K9,,xnfwwwgg,Toys,3,Transfer,2024-12-07 18:59:55,138.90
ITEM00902,1534.32,S015,FYUHQNWZB9LM,,8c9q36lj,Toys,,Mobile,12/07/2024 10:31PM,383.58
ITEM00848,1129.10,S016,LHXF1U3QHOPT,,73z8eztm,Electronics,5,Card,07-12-24 20:03,225.82
ITEM00775,71.62,S009,1PO9XLCLPXF2,,alxvgpc6,Electronics,1,Mobile,2024-12-07 18:52:22,71.62
ITEM00305,996.63,S012,PWQDRUGUD3I8,,wevsxhbz,Clothing,3,Cash,2024-12-07 08:12:13,332.21
ITEM00483,252.19,S012,YBNJWAGJM3P0,,z117j519,Sports,1,Transfer,2024-12-07 02:52:31,252.19
ITEM00911,1300.68,S003,ZZ021ANLJVGS,,7v66gsfw,Sports,3,Transfer,07-12-24 03:33,433.56
ITEM00811,2226.00,S011,9KP86V60AK43,,tyzcpt3s,Home,5,Mobile,2024-12-07 00:50:46,445.20
ITEM00386,498.76,S003,9ZUFDD5S0KF9,,o6piby33,Home,1,Transfer,2024-12-07T15:48:13,498.76
ITEM00349,2133.05,S013,BM3AXW41ZU4J,,yhyw3nrq,Groceries,5,Card,2024-12-07T16:07:49,426.61
ITEM00058,248.60,S004,3P3OOLQLOIMS,,qoi5g6x7,Toys,4,Mobile,2024-12-07 16:17:49,62.15
ITEM00425,303.69,S007,VG6DOZHR1PWC,,e887r1bh,Sports,3,Cash,12/07/2024 08:07AM,101.23
ITEM00112,57.72,S002,LTY9P0XNLZT6,,nt4n8ynq,Groceries,3,Transfer,12/07/2024 10:51PM,19.24
ITEM00420,1599.08,S005,A45HGKTPGR68,,9pivny47,Toys,4,Transfer,2024-12-07 03:10:27,399.77
ITEM00262,1362.48,S016,17XOZO7QPM29,,fdz0eh4u,Electronics,4,Card,2024-12-07 22:53:28,340.62
ITEM00827,1091.31,S011,GYVDPT6PKSCU,,hwa9hieo,Electronics,3,Card,2024-12-07 23:29:41,363.77
ITEM00620,22.88,S010,GI9YTLVHYCUY,,0dbg73v5,Home,4,Mobile,2024-12-07 22:29:40,5.72
ITEM00539,556.20,S013,XBJ31DNOW9D2,,upw14a22,Home,2,Card,2024-12-07 07:19:00,278.10
ITEM00069,157.93,S019,X69YSZMZJZBK,,qymk5jj2,Clothing,1,Card,2024-12-07 08:52:38,157.93
ITEM00377,63.05,S017,4P3X8VVECJMY,,ppbdsdhp,Sports,5,Mobile,07-12-24 06:12,12.61
ITEM00035,879.36,S002,9I1H54OWO1MB,,je4fg0oe,Sports,2,Card,2024-12-07 04:10:06,439.68
ITEM00137,240.82,S017,8D2A9RW3HTAS,,b9nly5ie,Sports,2,Mobile,2024-12-07 22:15:29,120.41
ITEM00976,799.00,S019,VCB1YNTPLI69,,7oy7nx4h,Sports,4,Mobile,2024-12-07 08:13:26,199.75
