quantity,payment_method,revenue,item_category,unit_price,customer_id,item_id,storeid,timestamp,transaction_id
1,Cash,170.63,Toys,170.63,9n8f98nt,ITEM00641,S008,03-09-25 22:19,T9Y6A9OO8LOR
2,Transfer,926.08,Clothing,463.04,gtmjj2lo,ITEM00688,S013,09/03/2025 11:21PM,K5R45GB90LTX
1,Cash,360.00,Toys,360.00,0pcf1l1q,ITEM00961,S005,2025-09-03 15:56:20,R42FBKL9KYRL
4,Mobile,1970.28,Electronics,492.57,xjke4xiw,ITEM00837,S006,2025-09-03 03:41:27,KT55OZMCL2L0
1,Cash,3.67,Groceries,3.67,5r8lxx2a,ITEM00538,S006,2025-09-03 22:46:56,6NHM2F4Q3JGI
5,Card,1109.25,Clothing,221.85,f3zons9e,ITEM00862,S003,2025-09-03 03:54:03,IYQBMPK70RQO
4;Mobile;$1063.92;Electronics;$265.98;5gio68s5;ITEM00883;S006;2025/09/03 11:01:16;KJWQNN2N6AVH
3,Card,757.17,Home,252.39,pzknyvpx,ITEM00520,S007,2025-09-03 17:41:54,Q521SDRY5N2Y
2,Card,456.92,Electronics,228.46,yj8wbvo7,ITEM00613,S014,03-09-25 04:18,E8LM1SPSQADR
2,Mobile,609.90,Sports,304.95,sm549hyz,ITEM00369,S019,03-09-25 06:04,3QX92Z67DVAA
2,Mobile,515.40,Toys,257.70,pwp6v4qs,ITEM00782,S008,2025-09-03 11:12:59,EE5DFXYBS775
5,Card,445.40,Toys,89.08,c89bazhi,ITEM00794,S011,2025-09-03 01:29:32,DDFGWM1V8Y5L
1,Card,330.97,Electronics,330.97,ibl7y4rk,ITEM00767,S004,2025-09-03 12:05:11,CYN1S0GU54SD
4,Cash,1761.64,Groceries,440.41,g8c8o5ld,ITEM00881,S008,2025-09-03 10:12:03,VCE97E82MS34
4,Transfer,210.76,Electronics,52.69,2sryibum,ITEM00617,S018,2025-09-03 09:04:37,V61QXEUM6RJF
5,Transfer,415.55,Home,83.11,b65vhzqw,ITEM00093,S015,03-09-25 17:37,RJ9W7JFSJP4P
1,Card,18.93,Sports,18.93,m9z5i60w,ITEM00189,S012,2025-09-03 05:56:37,Z32WO4ZZBQ1B
5,Cash,2115.05,Clothing,423.01,oly3eknt,ITEM00384,S008,2025-09-03 19:13:25,88EF4E0UPDNC
3,Cash,1441.41,Home,480.47,veuixsv2,ITEM00560,S009,2025/09/03 12:58:31,V48AP6W4GZ0B
5,Cash,1656.15,Groceries,331.23,1gjo16ii,ITEM00524,S003,2025-09-03 09:43:15,BV8JW0N8PVTZ

1,Mobile,464.58,Electronics,464.58,f0cf4bcq,ITEM00103,S009,2025-09-03T13:34:48,SF7DQQK4H8HC
5,Mobile,676.50,Sports,135.30,hg0hjc6s,ITEM00690,S015,2025-09-03 13:51:53,PYEP4NXKV3MS
3,Mobile,746.82,Home,248.94,q00cn9yz,ITEM00370,S012,2025/09/03 13:29:02,SIOSXCP6BUFG
3,Card,1491.51,Home,497.17,vwd77vci,ITEM00582,S012,2025-09-03 07:33:26,FRQTGQ8AVGVH
5,Cash,633.85,Electronics,126.77,4do278qx,ITEM00063,S005,2025/09/03 08:22:58,U69T3AT8GCXF
1,Mobile,264.80,Toys,264.80,foxy2fvd,ITEM00387,S019,09/03/2025 06:41PM,KMQTU0XAQPUG
4,Card,1155.16,Toys,288.79,4lzfybie,ITEM00617,S015,2025-09-03 15:45:07,X50MMPS03BD9
1,Cash,460.10,Clothing,460.10,unah9rwp,ITEM00296,S014,2025-09-03 21:44:07,UVZPVZQCXLBL
3,Transfer,424.98,Toys,141.66,wd0buftt,ITEM00887,S010,09/03/2025 10:30PM,G0MJAIQ5STS2
4,Mobile,1182.76,Home,295.69,2b1u1u82,ITEM00339,S018,03-09-25 02:13,6TY6SRLL3U71
5,Mobile,2084.30,Electronics,416.86,njcnrekf,ITEM00255,S019,03-09-25 02:17,LEW72FTA08CH
3,Card,609.72,Home,203.24,t3u44314,ITEM00490,S014,09/03/2025 01:42AM,9MJJQRT309FV
4,Cash,1822.28,Toys,455.57,b6g36hg7,ITEM00788,S002,09/03/2025 10:51PM,IYATHS10DCZP
1,Card,392.90,Sports,392.90,ln459wfa,ITEM00462,S015,2025/09/03 15:44:49,CPKFK905RQMP
3,Mobile,1227.45,Electronics,409.15,xmkepdwk,ITEM00380,S017,2025-09-03 07:12:40,LYP2EXBRNQ41
2,Mobile,12.22,Electronics,6.11,swux8qd8,ITEM00603,S017,2025/09/03 08:12:25,88081CEWNJGE
3,Mobile,638.49,Electronics,212.83,mfbu8pyx,ITEM00837,S020,2025-09-03 03:04:08,LXOHL80CEIM0
2,Mobile,609.28,Sports,304.64,uzhmmegn,ITEM00936,S005,09/03/2025 04:36PM,LOUVR4Z54KXK
1,Mobile,257.75,Electronics,257.75,yjct2uco,ITEM00626,S001,2025-09-03 09:06:55,8SUIHG7VVJIC
2,Mobile,653.84,Groceries,326.92,np04bvsm,ITEM00054,S007,03-09-25 02:43,ST9U7L9WZLQN
1,Transfer,331.08,Groceries,331.08,787n0bar,ITEM00280,S009,09/03/2025 05:57AM,W97EO5A2UQU4
5,Mobile,2380.40,Home,476.08,pd8yr2rb,ITEM00538,S019,2025-09-03T18:34:02,40LC6P4TX19E
2,Transfer,21.34,Sports,10.67,09fo8bzv,ITEM00345,S020,2025-09-03 10:56:06,6SMKYBKNLR2R
4,Card,928.16,Toys,232.04,jpsyig31,ITEM00480,S018,09/03/2025 02:50PM,SV3H0V4DWVHN
3,Mobile,1081.05,Toys,360.35,k633obfv,ITEM00243,S007,2025-09-03 00:20:04,63QDIB968RFF
2,Mobile,223.92,Electronics,111.96,zm3vjcdk,ITEM00224,S008,09/03/2025 07:42PM,VF8EV06BB386
3,Mobile,621.30,Toys,207.10,xqhkm0kj,ITEM00714,S003,09/03/2025 12:18AM,SOKFJJD4ZWV2
2,Card,927.62,Electronics,463.81,cevdc0d2,ITEM00947,S004,2025-09-03 17:03:36,9VVK40YTK3YV
5,Cash,1022.60,Sports,204.52,c7lubu8y,ITEM00439,S003,03-09-25 19:21,CWHMJC375MM0
1,Card,414.96,Clothing,414.96,g1duz7og,ITEM00047,S009,2025-09-03 04:35:44,RAI3GOPVACZS
3,Transfer,1278.63,Electronics,426.21,te3p3zjd,ITEM00402,S008,03-09-25 16:55,UJF0ND45X6D9
1,Transfer,326.09,Toys,326.09,nh2hzmxi,ITEM00820,S018,2025-09-03T00:46:38,HEB3B3ZYA8O2
4,Transfer,1310.20,Home,327.55,3bz5mu2a,ITEM00610,S005,2025-09-03 21:30:41,TS2YGFZ7OV4Q
3,Card,1454.58,Sports,484.86,ka2qfnqn,ITEM00794,S005,2025-09-03 04:48:32,9F6R02006IWP
4,Mobile,250.36,Sports,62.59,w4sv35al,ITEM00045,S015,2025/09/03 18:47:44,ZH3IM7XSXIFK
4,Mobile,325.84,Home,81.46,3tzto5og,ITEM00298,S014,09/03/2025 10:48PM,VTZ1672XI8KU
3,Card,937.32,Sports,312.44,nn7y08zu,ITEM00152,S018,2025-09-03 23:03:43,R7GF9N1W5GHH
3,Mobile,231.39,Clothing,77.13,fse0udjy,ITEM00930,S020,2025-09-03 08:57:42,55MMCCQWE3PV
4,Card,1987.36,Sports,496.84,tyy5dq94,ITEM00746,S011,2025-09-03 09:38:24,PLE2XZ7HRYHP
2,Transfer,710.54,Toys,355.27,zcmhm5dq,ITEM00282,S001,2025-09-03 23:40:06,YENLU39J1H1Z
4,Transfer,583.88,Home,145.97,lw7lpewe,ITEM00222,S017,2025-09-03T05:25:33,ILIVJ9XDH6RW
2,Cash,161.48,Toys,80.74,69zpvwlq,ITEM00129,S010,03-09-25 02:08,4Z7T8DPYZ8RS
2,Cash,637.66,Electronics,318.83,bdk8ctc4,ITEM00470,S012,2025-09-03 04:35:05,JUBOM38P943S
5,Transfer,413.75,Groceries,82.75,wao21z4c,ITEM00211,S011,09/03/2025 08:40PM,8K2KIGQGQD8B
1,Transfer,433.72,Sports,433.72,diarqhlk,ITEM00969,S006,03-09-25 05:44,YI00PFA3N6JP
3,Mobile,1312.14,Groceries,437.38,dxx1j11u,ITEM00258,S011,09/03/2025 11:40AM,CQ98WRHO9315
4,Card,139.96,Groceries,34.99,0vlub6fc,ITEM00216,S003,2025-09-03 21:51:40,ATMS1OW749WJ
1,Card,445.62,Toys,445.62,qe01s8rg,ITEM00144,S001,03-09-25 01:08,4WUOQF2Z56EM
3,Cash,1371.03,Groceries,457.01,jtrgj2or,ITEM00748,S011,2025-09-03 06:26:25,SITFIWZZN921
3,Card,845.46,Home,281.82,x1ioh3bp,ITEM00992,S005,2025-09-03 16:32:55,S57WSVRY09D0
2,Card,523.12,Sports,261.56,7o2q63l9,ITEM00004,S002,03-09-25 23:42,N7FBMHEF3LLB
5,Cash,1583.75,Clothing,316.75,crlfdob1,ITEM00266,S001,03-09-25 16:33,V1SR90USVVQA
4,Mobile,378.60,Home,94.65,ic424x6r,ITEM00349,S015,2025-09-03 02:50:57,GFAJ2YHXP0B6
5,Transfer,1795.50,Home,359.10,rnlu48qm,ITEM00832,S012,2025-09-03 10:06:00,HFFI133SW0BK
2,Transfer,520.08,Groceries,260.04,yj7c4i5t,ITEM00560,S011,2025/09/03 22:22:59,C2JJMI7QS186
2,Card,912.88,Clothing,456.44,ree8g7sz,ITEM00342,S003,2025-09-03 10:20:35,TPKIOK01FSPA
5,Cash,2440.80,Electronics,488.16,iu6fbuwc,ITEM00362,S017,2025-09-03 07:59:55,URRK02OWZ38U
4,Transfer,1311.36,Electronics,327.84,8lckarx3,ITEM00961,S010,2025-09-03 13:08:35,ISDNQPPL277A
1,Mobile,125.50,Home,125.50,i271h1z0,ITEM00615,S019,03-09-25 02:44,REXGD2B9YHQR
5,Cash,705.90,Sports,141.18,cytoql4c,ITEM00116,S014,03-09-25 20:07,AYJ95JV0V1PX
1,Cash,197.75,Electronics,197.75,2ezmp9lv,ITEM00525,S012,2025-09-03 06:02:06,HMZQWUN2DJ8D
4,Card,366.28,Sports,91.57,iyd7ku58,ITEM00514,S016,2025-09-03 12:27:37,0WJE71LBN3Y7
2,Cash,864.92,Electronics,432.46,iv1ehodl,ITEM00046,S004,2025-09-03 21:13:07,RO3OLM51XW9I
5,Card,1298.60,Groceries,259.72,ilpo969m,ITEM00625,S006,2025-09-03 07:39:56,Q1I2GMZMAPW8
1,Cash,378.70,Groceries,378.70,x7dyquix,ITEM00294,S010,2025-09-03 08:30:28,IRSUIE1L5M3T
3,Card,$781.47,Clothing,$260.49,kallwdhr,ITEM00945,S009,2025-09-03 16:00:55,FQCKD6HED2B8
1,Mobile,255.71,Groceries,255.71,cfo5jsvc,ITEM00589,S007,2025-09-03 21:04:27,V1UISOVT7WJH
2,Transfer,95.82,Home,47.91,zu07yf03,ITEM00783,S016,09/03/2025 09:47PM,KXXF21QRRI90
5,Cash,417.85,Toys,83.57,4232suh1,ITEM00271,S016,2025-09-03 12:16:19,R26X4KY8YFND
3,Mobile,N/A,Clothing,244.26,1qakcw9s,ITEM00954,S005,2025-09-03 22:10:20,X1HO5YJUAJQI
3,Cash,437.19,Electronics,145.73,y95ucdiu,ITEM00208,S002,2025-09-03 11:00:21,RUZUBRWUAWX4
3,Cash,1334.58,Home,444.86,prdls3sx,ITEM00504,S016,09/03/2025 03:43PM,C9EL16TPD2VG
1,Card,77.56,Toys,77.56,ipjoscmp,ITEM00194,S003,2025-09-03 03:40:37,MCW4XKU0VVUX
-3,Transfer,384.54,Groceries,128.18,xhd71t06,ITEM00872,S002,2025-09-03 18:57:18,GVO6YKFVDK3C
4,Mobile,822.76,Clothing,205.69,sv84ly5w,ITEM00513,S014,2025-09-03 23:17:35,4DBSJY2F6TK3
5,Cash,579.55,Sports,115.91,q31bm4dg,ITEM00629,S005,2025-09-03 13:30:09,W9PNM9DEF3H9
5,Mobile,1832.20,Clothing,366.44,1uk6r4zz,ITEM00146,S001,2025-09-03 13:03:03,IAGI8OCS90MU
2,Transfer,184.42,Toys,92.21,k1oklqjf,ITEM00156,S008,2025-09-03 18:09:13,Q5LGNZQC4UTV
4,Card,974.92,Toys,243.73,96j1rkqc,ITEM00235,S017,2025-09-03 06:38:46,MMZXZ9CCC0JE
2,Transfer,287.84,Groceries,143.92,geb0spo9,ITEM00772,S005,2025-09-03 10:44:14,PPWA0VZKKIC1
4,Transfer,758.20,Home,189.55,n56v6xv9,ITEM00044,S001,2025-09-03 15:25:44,2ESQP278WDW4
5,Transfer,1926.65,Toys,385.33,w3bgw8l6,ITEM00888,S014,09/03/2025 04:09AM,T4VHM344NGTO
2,Cash,165.06,Sports,82.53,efosy0vy,ITEM00976,S016,2025-09-03 01:44:51,MQZ5YO5K6M0N
4,Mobile,771.88,Toys,192.97,6jc7ttwb,ITEM00316,S008,2025-09-03 11:40:34,4DCU10K3H4JQ
3,Cash,1097.76,Home,365.92,thqi4vmt,ITEM00327,S003,03-09-25 01:08,PQ9R6UXTXQDC
5,Transfer,1277.95,Electronics,255.59,9x9i87ai,ITEM00057,S005,03-09-25 13:00,XMY0RJLDIXVS
4,Card,711.60,Toys,177.90,ukag2xb4,ITEM00404,S007,2025-09-03 00:18:28,CJ1USZAA0PP9
2,Mobile,159.90,Sports,79.95,0m0gkbh3,ITEM00453,S008,2025-09-03T10:16:58,C0M9MV19MHX7
2,Transfer,220.34,Home,110.17,sqzd8e9k,ITEM00753,S020,2025-09-03 20:50:39,RCRLCE5TNPMG
4,Card,1166.32,Toys,291.58,rd2de9q1,ITEM00729,S006,09/03/2025 02:16PM,5EIY6YFMFBR5
2,Mobile,245.16,Groceries,122.58,6h4krq3v,ITEM00703,S018,2025-09-03 09:48:11,BBQ6ODF1MMF9
3,Transfer,1338.06,Electronics,446.02,ahf625o9,ITEM00041,S008,2025-09-03 10:36:03,C3QLIUDS6U9E
4,Cash,1969.32,Home,492.33,oovbz6od,ITEM00451,S011,2025-09-03 06:32:37,AJHK2HA45GSW
3,Card,613.59,Groceries,204.53,hxay8eb8,ITEM00294,S008,2025/09/03 04:36:40,S7288U11UTPQ
5,Card,73.65,Toys,14.73,484qijgk,ITEM00155,S019,2025/09/03 15:11:00,989WCX95D8MO
5,Mobile,517.30,Sports,103.46,m5fkigcm,ITEM00910,S005,09/03/2025 05:41AM,AA1FNT4J7XN0
5,Cash,2108.20,Toys,421.64,3d30nut2,ITEM00176,S013,2025-09-03 06:18:40,K1YNXULLRC18
3,Transfer,36.90,Sports,12.30,p181iiok,ITEM00763,S012,03-09-25 06:27,REXKCGS3XKES
1,Transfer,418.03,Sports,418.03,qdvxmxb8,ITEM00007,S009,2025-09-03 13:35:20,33U0U0RILYYB
5,Cash,416.45,Clothing,83.29,xt4ts463,ITEM00158,S020,09/03/2025 07:37PM,NYXRPS31K6LB
3,Cash,447.42,Electronics,149.14,4olykcp1,ITEM00589,S010,2025-09-03T23:29:43,WYV06ZZKUVWH
5,Card,1001.20,Toys,200.24,ks4a6y4n,ITEM00388,S011,2025-09-03 05:26:45,GBNGZDLHU0RJ
4,Cash,454.76,Clothing,113.69,ro3t54m8,ITEM00045,S017,2025-09-03 09:38:07,XIPBA9CBYNWM
5,Transfer,904.35,Toys,180.87,vk5nnlsn,ITEM00597,S001,2025-09-03 11:54:42,AWELL3JQ07AF
1,Mobile,256.08,Groceries,256.08,cuovuak4,ITEM00888,S003,2025/09/03 08:11:53,MQ5HT9ZYIJK0
2,Transfer,801.98,Home,400.99,xk303611,ITEM00521,S001,03-09-25 06:00,95NENMNGKVIN
5,Cash,893.75,Clothing,178.75,vcktrt2w,ITEM00342,S008,03-09-25 11:22,XK8V8KB119R6
4,Transfer,500.48,Home,125.12,tspcsyzr,ITEM00107,S019,2025-09-03 02:21:20,TLUIJUQRG4N5
1,Cash,298.06,Electronics,298.06,rj2zojk6,ITEM00174,S016,09/03/2025 04:56AM,VN26L73XVLZ1
-5,Card,647.07,Electronics,215.69,00s9o3qf,ITEM00839,S004,2025-09-03 06:31:05,NYSYNSKV0C57
1,Transfer,142.85,Groceries,142.85,cryoopcf,ITEM00164,S017,2025-09-03 13:39:50,BEKVYTP3IOMH
4,Cash,783.08,Home,195.77,vdqqcf38,ITEM00840,S010,2025-09-03T04:54:39,2HB57L31NB73
2,Card,783.74,Home,391.87,aom8dckb,ITEM00749,S019,09/03/2025 05:30AM,FB24KMTHIF96
4,Mobile,1798.60,Toys,449.65,ugyt0eed,ITEM00527,S003,2025-09-03 17:59:23,9P80C2IRDVXV
3,Transfer,215.94,Clothing,71.98,agseoykx,ITEM00210,S020,03-09-25 18:56,QV21746ZFZCN
2,Cash,718.68,Electronics,359.34,d7ekczaq,ITEM00395,S007,2025-09-03 10:12:22,EMT86FMGPGSU
3,Mobile,180.81,Electronics,60.27,t4dv80qi,ITEM00396,S006,2025-09-03 17:37:36,SJCT6OV0GYR5
2,Mobile,538.30,Home,269.15,004tywqn,ITEM00545,S008,2025-09-03 01:11:33,1DRGP8S2OHQ4
2,Mobile,888.20,Clothing,444.10,d6fxu8ow,ITEM00028,S020,2025-09-03 09:15:53,JITXNGUQVS1E
1,Transfer,28.18,Clothing,28.18,iia5b0e6,ITEM00211,S016,2025/09/03 00:20:32,UAOZ1URMO96H
1,Mobile,120.99,Groceries,120.99,eq7xjmnf,ITEM00462,S006,2025-09-03 09:42:26,2M9LA2MDVNK7
1,Cash,11.52,Toys,11.52,bb7i65wm,ITEM00541,S015,2025-09-03 22:08:42,4WTYQ5RFJ98M
5,Cash,1031.20,Electronics,206.24,flhppu1r,ITEM00562,S010,2025-09-03 17:45:56,2DGE75W45A7G
4,Card,1644.36,Groceries,411.09,0eann8n0,ITEM00314,S008,2025/09/03 12:53:11,TLM77414I865
1,Cash,168.04,Sports,168.04,pnz3wldl,ITEM00564,S007,2025-09-03 04:21:43,J7LJQ4HOH6Z3
1,Mobile,480.60,Sports,480.60,w5ppt3wo,ITEM00009,S018,2025-09-03 00:03:03,9Z510E78R4MH
1,Card,113.94,Sports,113.94,2fuad5dn,ITEM00045,S003,2025-09-03T23:21:53,I3N6UB6D3YLK
1,Transfer,122.17,Home,122.17,jkg66n6i,ITEM00136,S015,09/03/2025 02:58PM,Z29XTHULQ0BN
2,Card,265.96,Toys,132.98,o75mifin,ITEM00415,S005,2025-09-03 18:54:47,BRFRLXIF5NDW
5,Transfer,421.15,Electronics,84.23,i8ocd0i4,ITEM00656,S006,2025-09-03 15:59:42,AB8FF5BV29TS
1,Cash,25.71,Clothing,25.71,a3l5tocd,ITEM00863,S004,2025-09-03 09:18:57,Z2YKULNWYWZ1
2,Mobile,419.34,Clothing,209.67,7tvybgwh,ITEM00788,S001,2025-09-03 21:27:45,X8YJ55NLEZJM
1,Card,222.24,Toys,222.24,mw9abmu8,ITEM00268,S007,2025/09/03 07:00:30,CZO35E87M3LD
2,Cash,841.32,Clothing,420.66,r6l5i7vl,ITEM00450,S004,09/03/2025 07:52PM,MJ18D4RCG7M6
5,Card,872.65,Home,174.53,ocuepx5m,ITEM00405,S003,2025-09-03 19:37:32,WQ2TS99QMDRA
1,Mobile,134.82,Home,134.82,cyazy9ga,ITEM00986,S017,2025-09-03 22:34:27,51J3JL8DRYDH
5,Card,2007.50,Toys,401.50,z661qyii,ITEM00421,S015,09/03/2025 01:41AM,MQH6N04MWEV3
4,Card,812.36,Home,203.09,5ogbnief,ITEM00025,S011,09/03/2025 08:08PM,PNBT1G1NDX3J
1,Mobile,125.10,Toys,125.10,aan9ks3b,ITEM00999,S013,2025-09-03 06:44:30,AKYVKLCJPB75
1,Mobile,186.64,Home,186.64,wu7ayh3e,ITEM00204,S018,2025-09-03 02:33:23,OXYPCZ8TD1DY
4,Card,1567.36,Sports,391.84,l29nu0m3,ITEM00539,S008,2025-09-03 03:37:40,QFQ4CNR1UQSG
1,Card,320.02,Sports,320.02,13daj7ib,ITEM00393,S019,2025-09-03 18:02:14,93PFIWPJ50X5
5,Cash,1964.80,Home,392.96,5epomj43,ITEM00917,S014,2025-09-03 08:20:49,M6LO8MWBI1SI
4,Mobile,862.60,Toys,215.65,mrebd1ix,ITEM00251,S018,2025-09-03 11:44:47,HE6BHCYP0YN8
1,Mobile,328.35,Sports,328.35,gf2pijyh,ITEM00040,S016,03-09-25 01:03,R2P96X4UE91Q
2,Card,957.02,Home,478.51,tkbasond,ITEM00192,S020,2025/09/03 15:37:47,5ZJMGOHTMVQJ
4,Card,462.56,Groceries,115.64,5zvwzbrn,ITEM00208,S003,2025-09-03 18:29:32,6U7US3YF5RI9
2,Cash,252.26,Groceries,126.13,qi29kt29,ITEM00635,S012,2025-09-03 02:54:48,PT8ZQI3SQUY0
5,Transfer,1836.90,Home,367.38,k2hq2tu7,ITEM00414,S016,2025-09-03 05:35:48,LMQHM0TQF35M
4,Cash,270.48,Home,67.62,tyraratf,ITEM00304,S014,03-09-25 17:36,KKW6QD197I5K
4,Cash,1054.36,Groceries,263.59,1ygg4b14,ITEM00806,S006,2025-09-03T22:23:47,UNFYC6JM2MWU
2,Cash,932.94,Home,466.47,zj9rjftv,ITEM00005,S010,2025-09-03 15:22:08,NO8YFXZNCNZH
4;Card;1254.88;Clothing;313.72;x95jvsi4;ITEM00732;S014;2025-09-03 04:55:28;MBBVR2JI749I
1,Cash,265.24,Sports,265.24,7albc1j9,ITEM00592,S013,09/03/2025 02:18PM,5DGW3WVVBYN3
1,Card,229.65,Toys,229.65,s7xccskq,ITEM00118,S012,2025-09-03 21:23:01,TVVC79XJU265
1,Card,54.69,Sports,54.69,s9oit3ko,ITEM00287,S012,2025-09-03 01:33:15,1798TMXHCLJH
5,Mobile,362.05,Sports,72.41,91s4c8x6,ITEM00734,S019,2025-09-03 12:26:16,VK8WGD0NAAVG
5,Mobile,1908.00,Home,381.60,oqlak7eu,ITEM00209,S014,2025-09-03 17:36:48,BV8205882YNS
5,Mobile,2207.30,Toys,441.46,ccv39x99,ITEM00562,S012,2025-09-03 21:35:28,RMWKM0AT3TU0
3,Transfer,1477.89,Clothing,492.63,wetes9k2,ITEM00795,S009,09/03/2025 06:59AM,L4I0SAWF4ZCN
5,Cash,36.25,Clothing,7.25,lz0jmg5l,ITEM00409,S020,2025-09-03 03:00:30,TOCOOP2KTWY0
5,Mobile,1864.15,Toys,372.83,jl7e347h,ITEM00351,S006,09/03/2025 09:33AM,5VFD87NXBEIK
2;Card;305.22;Clothing;152.61;7f3vbo7w;ITEM00666;S001;03-09-25 22:51;Q5AX7I5D12G5
2,Transfer,786.18,Groceries,393.09,sf7bxnj5,ITEM00249,S011,03-09-25 22:38,BICKK3R483ZE
3;Cash;550.56;Clothing;183.52;eozy5t79;ITEM00535;S007;2025-09-03 16:03:19;34ZN2OG4VPCD
5,Mobile,1789.10,Sports,357.82,mv4chct2,ITEM00874,S020,09/03/2025 08:52AM,504L53QFK9Q6
5,Mobile,1652.85,Electronics,330.57,lh0u4ls8,ITEM00701,S004,2025/09/03 22:53:32,32BIY7RULBD0
5,Cash,1535.30,Groceries,307.06,eaes62pm,ITEM00051,S005,2025-09-03 13:49:37,MQTCWA4ONDOX
5,Mobile,1248.55,Toys,249.71,r9ocoqqk,ITEM00976,S007,2025-09-03 09:44:44,IJU8BTXSL40O
4,Card,236.68,Toys,59.17,br6gs2a5,ITEM00495,S008,2025-09-03 16:01:11,M5ZAKAHTP8IM
3,Mobile,1387.08,Groceries,462.36,llcwolxa,ITEM00468,S001,2025-09-03 05:18:28,G1UVO93BHP0M
5,Mobile,1065.55,Toys,213.11,r69n40gm,ITEM00534,S020,09/03/2025 02:28PM,9BPETR2N3JOT
5,Transfer,2451.35,Electronics,490.27,j3i3rnfx,ITEM00152,S005,2025-09-03 07:49:46,SEBS7IN20Q3H
2,Mobile,98.82,Toys,49.41,ey5f48nr,ITEM00612,S011,09/03/2025 08:16PM,TJXJ7UPQ5KAU
1,Cash,465.85,Electronics,465.85,4z2ro7p7,ITEM00407,S007,03-09-25 04:34,OE5HAGT17MK6
4,Mobile,1586.60,Electronics,396.65,g0mbfhdp,ITEM00348,S001,09/03/2025 10:10PM,5V087A7JWNRH
2,Transfer,399.88,Clothing,199.94,quhe6ky7,ITEM00542,S009,2025-09-03 18:00:51,KHR6XQE2L1RX
5,Transfer,504.80,Groceries,100.96,jtdjbk2u,ITEM00942,S007,2025-09-03 19:57:05,XCE0D4SKSXG3
1,Card,337.71,Sports,337.71,iyrbzp76,ITEM00507,S015,2025/09/03 13:32:43,T9O0M6CJF35L
1,Transfer,23.52,Clothing,23.52,3ed5bk15,ITEM00626,S020,09/03/2025 03:37AM,R8XGPRYBF4IS
1,Transfer,65.64,Home,65.64,h5rd77ze,ITEM00201,S018,09/03/2025 01:48AM,L12SF5CMX0UV
5,Cash,287.45,Groceries,57.49,02ii9iom,ITEM00099,S013,2025/09/03 12:05:23,I8BRNWXBPL9K
5,Transfer,2181.65,Sports,436.33,ymnortju,ITEM00967,S015,2025-09-03 19:10:21,9HPV6XGBOULU
2,Transfer,767.58,Clothing,383.79,opzca701,ITEM00244,S004,2025/09/03 18:14:45,RQI3RGEH5VFG
3,Card,1352.13,Toys,450.71,jfx2und4,ITEM00802,S015,2025-09-03 23:24:51,ATH18H01CEAB
1,Card,260.38,Toys,260.38,d765fa3q,ITEM00357,S015,09/03/2025 02:53PM,GF416GJ12LM6
1,Cash,486.76,Sports,486.76,61p34xyg,ITEM00332,S002,2025-09-03 12:39:14,F6CTY5GZ7Q7E
3,Cash,293.52,Electronics,97.84,lsdhaqqy,ITEM00291,S007,2025-09-03 02:34:54,KE0EUH189GPY
1,Cash,24.00,Sports,24.00,iwb6sg7b,ITEM00869,S016,2025-09-03T09:54:21,D63H1I4ZAK3V
2,Mobile,723.86,Sports,361.93,cx60tipu,ITEM00390,S013,2025/09/03 20:24:50,4J349M0VNH05
5,Card,325.85,Sports,65.17,zu2i3yvj,ITEM00321,S019,03-09-25 21:41,PZNXTBW3BJHU
3,Mobile,1048.98,Clothing,349.66,bj6ol71i,ITEM00026,S004,2025-09-03 07:49:54,KAXB8IP9EFYY
5,Transfer,844.15,Electronics,168.83,mypmz7nb,ITEM00538,S001,2025-09-03 05:32:21,C58GOGGDCIA6
4,Card,1362.36,Groceries,340.59,ptx4wuz4,ITEM00022,S006,2025/09/03 16:29:15,XM51SEFQD47M
2,Mobile,205.86,Toys,102.93,0cbuj1q2,ITEM00838,S017,2025-09-03 06:54:10,XLRBAB7JFQ5D
4,Mobile,823.92,Electronics,205.98,xh717ekr,ITEM00921,S019,2025-09-03 01:09:47,ZPV60Q3R663K
5,Card,1291.60,Electronics,258.32,f8my2jik,ITEM00099,S011,03-09-25 14:40,ZW5UKGAXM9NY
2,Cash,975.88,Groceries,487.94,lds1mi3o,ITEM00262,S004,2025-09-03 02:32:18,E0X7ILD8J241
4,Card,551.88,Clothing,137.97,vblydj4k,ITEM00491,S002,03-09-25 10:34,T7C5T02YE5KA
5,Card,1341.70,Electronics,268.34,bep7ccl9,ITEM00547,S006,09/03/2025 05:47AM,PEK4R278ZVY1
4,Mobile,652.04,Groceries,163.01,mfjx52ly,ITEM00076,S006,2025-09-03T06:52:25,CBI1C0Y9R2ZJ
1,Transfer,343.73,Groceries,343.73,ednukeiw,ITEM00588,S011,2025-09-03 19:29:56,JBAKED7T3C4N
3,Card,1190.19,Home,396.73,1e63ej3h,ITEM00885,S007,09/03/2025 10:25PM,HG8ADL722J7J
1,Mobile,196.09,Sports,196.09,ey8dwuu3,ITEM00120,S004,2025-09-03 11:01:51,FW6UPU138PMX
4,Card,1420.68,Sports,355.17,zpfdvpkd,ITEM00276,S005,2025-09-03 23:59:10,UDYCNAZ1KTA0
4,Mobile,1460.96,Electronics,365.24,hzyijmu5,ITEM00966,S010,2025-09-03 08:19:51,089XDOREVCGZ
