transaction_id,storeid,timestamp,item_id,item_category,quantity,unit_price,revenue,payment_method,customer_id
D9YOQW8PYVA9,S013,2025-10-18 02:43:44,ITEM00143,Home,2,38.77,77.54,Cash,w2269541
6QVC1EL598WH,S015,2025-10-18 01:56:07,ITEM00225,Sports,1,236.87,236.87,Transfer,6akfohfx
JA9BDKABZ0GU,S009,2025-10-18 19:43:49,ITEM00688,Clothing,4,343.96,1375.84,Cash,a99om09t
IHJQYZGJ8I8Z,S005,2025-10-18 23:34:29,ITEM00228,Home,1,412.65,412.65,Cash,l6dmjbvf
9B6OTKM28D4K,S003,2025-10-18 03:04:36,ITEM00093,Toys,4,234.23,936.92,Cash,i1ddouwo
DZTJZ6JZTUA2,S018,2025-10-18T00:25:44,ITEM00289,Groceries,3,270.58,811.74,Cash,xnogz9oo
ZV3S1X1TA586,S008,2025-10-18 04:09:41,ITEM00927,Clothing,3,230.49,691.47,Mobile,tmubm4iw
1ACBR53YFZGX,S011,2025-10-18 23:14:44,ITEM00333,Home,3,459.87,1379.61,Card,71htjxdc
FUEMMBT73D42,S007,2025-10-18 16:50:56,ITEM00063,Electronics,3,356.32,1068.96,Transfer,tubtphcd
QX2K87D2M1RB,S007,2025-10-18 19:20:05,ITEM00130,Home,2,253.25,506.50,Cash,xgjz8whc
NQ1IOETY71WL,S010,2025-10-18 15:01:24,ITEM00376,Toys,5,142.06,710.30,Card,epolgw02
0DBCIXU1HOTM,S017,2025-10-18 11:25:23,ITEM00423,Groceries,5,78.70,393.50,Transfer,60gc57do
5UACF00G5KEL,S011,18-10-25 01:52,ITEM00253,Clothing,2,466.56,933.12,Cash,mleqhzve
9QRKCE9M0A3F,S020,2025-10-18 07:19:10,ITEM00061,Electronics,3,480.45,1441.35,Mobile,3h0lbbhe
3IUC1VSHPKWP,S008,18-10-25 00:50,ITEM00412,Electronics,5,452.21,2261.05,Cash,bvgsrrok
EDC6J4ET2QHN,S006,2025-10-18 16:59:37,ITEM00094,Toys,2,252.77,505.54,Card,4z3cdo4w
LZTMY7DP7IVU,S014,2025/10/18 20:30:50,ITEM00194,Clothing,5,486.60,2433.00,Card,izri570w
7JTFIWQ03R26,S006,2025-10-18 14:05:54,ITEM00251,Sports,5,257.56,1287.80,Mobile,9ezoctse
0IIRFJ22MU7I,S003,10/18/2025 06:42AM,ITEM00535,Clothing,1,89.17,89.17,Mobile,5s0ahz6f
TXV54OVDSS85,S020,2025-10-18 05:20:22,ITEM00391,Home,2,360.29,720.58,Mobile,qoiztcy0
5KJ4X3FAGP4R,S009,2025-10-18 04:02:05,ITEM00895,Sports,1,257.54,257.54,Mobile,da0ut8gs
FL0R1PQUUKP7,S012,10/18/2025 12:35AM,ITEM00421,Electronics,2,257.66,515.32,Cash,t4puwcbt
YFIO856I39DS,S019,2025-10-18 04:39:48,ITEM00915,Sports,3,140.11,420.33,Transfer,tm88zznx
HYV8WSLHPOJN,S010,2025-10-18 13:15:01,ITEM00376,Electronics,5,414.19,2070.95,Cash,224ya5i7
PV98I11XR430,S001,2025/10/18 22:28:39,ITEM00848,Toys,5,325.66,1628.30,Card,nuf8u0sv
RJBO8N68DHLA,S014,2025-10-18 16:12:17,ITEM00337,Electronics,3,382.25,1146.75,Card,rlinmw7s
G9ZJCR3405D0,S017,10/18/2025 01:50PM,ITEM00998,Home,2,176.33,352.66,Cash,kqfil2m3
8VO1WNV06OJP,S008,2025-10-18 16:06:15,ITEM00274,Electronics,2,473.12,946.24,Card,qvuaqzow
TVYEFRZZXWKV,S003,2025-10-18 19:28:12,ITEM00240,Groceries,5,43.82,219.10,Card,miai1kxe
UB0HLBCVUM9W,S015,2025-10-18 02:25:30,ITEM00863,Sports,5,275.27,1376.35,Transfer,2g3dm8s8
322T03827TEP,S013,2025-10-18 11:45:23,ITEM00760,Clothing,4,152.84,611.36,Cash,cn47iada
YIVFE9PYIZFP,S009,2025-10-18 13:15:24,ITEM00699,Home,4,353.98,1415.92,Card,8gwlk2o1
WJAS3JP7SMOP,S011,2025-10-18 06:03:59,ITEM00262,Toys,1,127.32,127.32,Cash,0lcshnqd
74ESANVNU2S5,S020,10/18/2025 08:09PM,ITEM00146,Groceries,4,195.16,780.64,Mobile,p90ot7uh
QIFT7MHBKGT1,S017,2025/10/18 19:48:29,ITEM00184,Electronics,1,472.38,472.38,Card,wgs38iek
8U62N8YDVR97,S011,2025-10-18 19:15:46,ITEM00271,Sports,4,497.64,1990.56,Transfer,9syghghk
35YOHSRA5D2R,S018,2025-10-18 04:27:48,ITEM00498,Electronics,1,96.98,96.98,Transfer,swdhd1aw
BSV20QVZGWQC,S014,2025-10-18 05:35:13,ITEM00301,Toys,4,202.74,810.96,Cash,x24rg01l
C0GO9216SOE1,S016,2025-10-18 20:23:51,ITEM00904,Clothing,3,186.78,560.34,Cash,y6xndadu
F1OGLOVJ4X16,S008,2025-10-18T12:55:44,ITEM00126,Sports,2,191.56,383.12,Transfer,6g8c6ypk
EBYFJPBP9G2J,S006,2025-10-18T11:11:21,ITEM00271,Electronics,5,375.06,1875.30,Cash,bxueyxjx
EHJ8NLQVEKUQ,S019,18-10-25 09:47,ITEM00461,Electronics,1,103.83,103.83,Card,r4zct0tz
3IZC0857HDE0,S015,2025-10-18 00:54:49,ITEM00033,Home,2,43.81,87.62,Transfer,bgokcajv
Y6PQ70LQS2CS,S003,2025/10/18 11:59:25,ITEM00007,Electronics,1,390.05,390.05,Transfer,4k2j8283
J4FI0CGZH7X2,S007,2025-10-18 09:25:50,ITEM00425,Electronics,1,252.82,252.82,Mobile,gjnosfxp
YO7747FCDJ6I,S005,2025-10-18 12:30:42,ITEM00485,Electronics,5,276.27,1381.35,Cash,3wudar5b
SPVX8PSRQ6S0,S007,2025-10-18 22:41:06,ITEM00678,Clothing,3,87.70,263.10,Card,h53j0i6m
SXL1ZIYRDH9P,S001,18-10-25 15:55,ITEM00561,Sports,1,277.95,277.95,Mobile,mhc643q9
2XAUYA9SCZFD,S007,10/18/2025 12:51PM,ITEM00512,Clothing,4,484.73,1938.92,Transfer,i78owx8l
YUE3FG8Z5I0B,S002,2025-10-18T08:18:14,ITEM00457,Sports,3,476.34,1429.02,Cash,7dt33c1x
GBHGVAIAPM2T,S005,2025-10-18 20:03:06,ITEM00083,Sports,1,399.65,399.65,Cash,5l3cv6af
0U4AL3EHJKVL,S002,18-10-25 12:13,ITEM00581,Sports,2,177.86,355.72,Transfer,iksv6ned
PGLILRPJP5EN,S004,10/18/2025 10:36PM,ITEM00035,Sports,4,449.81,1799.24,Mobile,cgcmqc1f
D0NEYG9ZP0LO,S009,2025-10-18 20:32:56,ITEM00581,Electronics,2,40.06,80.12,Card,5w0v5s87
LVNNUF8PHHZB,S010,2025-10-18 09:31:29,ITEM00404,Electronics,5,493.02,2465.10,Cash,39l2spt8
F5EXTC6OCQ3P,S008,2025-10-18T01:07:57,ITEM00352,Toys,1,129.53,129.53,Mobile,ybhhtejm
NM1Q9USG7DXR,S007,18-10-25 04:44,ITEM00573,Toys,4,376.37,1505.48,Transfer,d4gxu498
9TSDFTSXHYIK,S009,10/18/2025 05:24PM,ITEM00163,Sports,5,23.40,117.00,Card,eyfar3ip
W6AIGCQR4S4B,S010,2025-10-18 16:20:33,ITEM00475,Toys,5,17.99,89.95,Card,01kptrw6
JFQMORCCVW1H,S016,2025-10-18 14:38:57,ITEM00349,Clothing,4,461.27,1845.08,Mobile,tqhxt4dd
TQYVFGEQ9SS5,S003,10/18/2025 05:55AM,ITEM00125,Groceries,4,440.89,1763.56,Transfer,l2t7m7df
IHBKRMAAVV4C,S019,2025-10-18 07:13:43,ITEM00261,Groceries,3,285.54,856.62,Card,y6rzok1n
0OIII4Z0HJ7A,S003,2025-10-18 11:24:10,ITEM00115,Sports,1,322.27,322.27,Cash,ywa71vzy
WHEIIJJAJN6K,S007,2025-10-18 18:04:33,ITEM00864,Sports,1,372.55,372.55,Card,mx2swg8g
C22S8MI1SN1S,S011,18-10-25 03:10,ITEM00945,Electronics,3,105.13,315.39,Card,qanaeuo7
W8USPYZ18BD1,S011,2025-10-18 07:50:30,ITEM00189,Toys,5,34.02,170.10,Cash,n97od4rr
XAQQ1HOYJ1YV,S012,2025-10-18T08:26:01,ITEM00589,Groceries,5,109.06,545.30,Card,m92mgklc
GQ2E5E6AHPRA,S007,2025-10-18 11:01:46,ITEM00022,Toys,2,168.98,337.96,Transfer,b0owfp1u
HXIEUY59LRKE,S005,18-10-25 11:47,ITEM00190,Electronics,4,439.36,1757.44,Mobile,vbu0dq1d
VZ7RPFY7KCR6,S017,2025-10-18 22:36:51,ITEM00462,Sports,3,370.32,1110.96,Transfer,lv6yse96
7F4VMLQ7NNDY,S018,2025-10-18 00:08:52,ITEM00693,Home,4,156.22,624.88,Card,ljkzpn90
06MRA2W16FBV,S004,10/18/2025 07:57PM,ITEM00772,Sports,2,141.33,282.66,Cash,dy0tzlz0
WKEHCZKRLKZ2,S012,2025/10/18 04:14:49,ITEM00998,Sports,5,38.77,193.85,Transfer,ec1vh8wa
6B5CO5JDG7ZB,S002,2025-10-18T23:40:51,ITEM00050,Clothing,1,415.92,415.92,Mobile,5nxu89xx
QZKLFMW7CG4Y,S004,2025-10-18 22:54:20,ITEM00716,Home,5,356.79,1783.95,Cash,rarm0wa5
KQNXM2MO24X1,S015,2025/10/18 18:47:40,ITEM00376,Sports,3,461.23,1383.69,Cash,z3d1g3dk
8N947M83FBTG,S016,10/18/2025 04:57PM,ITEM00880,Toys,4,130.60,522.40,Mobile,wffbjdsc
H0CZSCPXLPZG,S018,2025-10-18 00:48:10,ITEM00612,Home,5,221.48,1107.40,Mobile,xrnk4mqi
6AF63PU5QCSK,S014,2025-10-18T05:17:22,ITEM00732,Clothing,2,8.15,16.30,Card,823eibda
IVIS2CSDQXYB,S007,2025-10-18 02:53:46,ITEM00247,Sports,1,347.73,347.73,Transfer,32chusuv
PLC4PH2ZG7EJ,S007,2025-10-18T21:34:53,ITEM00684,Groceries,2,157.18,314.36,Transfer,b2a1umce
6ACGW3EY8XU0,S012,2025-10-18 02:55:14,ITEM00953,Electronics,3,447.53,1342.59,Mobile,61sit6d4
ZEO35VM6AC82,S005,2025-10-18 18:55:12,ITEM00547,Toys,2,201.62,403.24,Transfer,ipzpujg8
UES1NGHPCMR7,S010,2025-10-18 20:55:58,ITEM00131,Home,3,426.47,1279.41,Transfer,lhx7xi35
4XJKYRJK7NTX,S001,2025-10-18 02:25:46,ITEM00318,Sports,3,118.74,356.22,Mobile,njgks3ub
WCGGHI3KB6EY,S018,2025/10/18 19:27:52,ITEM00432,Toys,1,94.78,94.78,Transfer,2q19j0on
B8P5YIULGB4I,S010,2025-10-18 07:30:30,ITEM00704,Groceries,1,372.00,372.00,Card,z6vr24kp
KH18V0FOLMQL,S004,2025-10-18 17:18:39,ITEM00667,Home,2,344.91,689.82,Transfer,3twqbege
LBOU5ABZVMK6,S007,2025-10-18 01:37:47,ITEM00688,Electronics,5,360.86,1804.30,Card,b7zc0bj4
P22XNIX03K51,S013,2025-10-18 03:07:29,ITEM00390,Sports,2,408.43,816.86,Cash,fupqlbyz
559BJK3UTPWZ,S015,2025/10/18 02:28:59,ITEM00957,Toys,3,192.20,576.60,Cash,rynbf31x
5VB1L8UG0C2G,S013,2025-10-18 10:36:28,ITEM00715,Clothing,4,264.04,1056.16,Card,jdktrjrt
6ZN8HCMEXMP4,S016,2025-10-18 23:39:31,ITEM00553,Home,1,451.74,451.74,Transfer,zusbwfds
2X0AS75YTD7U,S005,2025-10-18 06:40:07,ITEM00720,Home,4,334.70,1338.80,Card,dx9qboyq
N82LJQG1E5XM,S008,10/18/2025 10:18AM,ITEM00527,Clothing,5,88.52,442.60,Mobile,zqrp8sig
CKT1DM5E7OLZ,S018,2025-10-18 17:29:01,ITEM00105,Clothing,2,126.67,253.34,Mobile,fbpu886j
8BC632A6CBGH,S003,2025-10-18 04:40:38,ITEM00914,Sports,5,167.36,836.80,Cash,74jmx1um
PGWDQ8N2EXWA,S014,2025-10-18 01:01:44,ITEM00063,Clothing,3,159.55,478.65,Mobile,03wg1bkw
3LLIQNU60M2P,S002,18-10-25 23:51,ITEM00481,Electronics,5,238.41,1192.05,Transfer,916mb0vc
Y9O3OA6C2KC0,S003,2025-10-18 22:39:06,ITEM00031,Groceries,1,96.99,96.99,Transfer,qfnb0yy4
M4CZH7XZ6CCK,S002,2025-10-18 14:21:36,ITEM00077,Clothing,5,203.61,1018.05,Card,wflnhvea
R6QI7MWLRVML,S020,2025-10-18 09:32:06,ITEM00693,Groceries,1,18.27,18.27,Cash,m6sbcchv
CGFUAISVK9TM,S002,2025-10-18 15:01:44,ITEM00093,Clothing,5,456.78,2283.90,Cash,megg3e4g
T4PBZEYPA6FV,S002,2025-10-18 04:20:03,ITEM00153,Groceries,1,135.38,135.38,Transfer,2hq81ivy
QDZC1PX3CKK8,S003,2025-10-18 03:21:22,ITEM00437,Clothing,1,150.57,150.57,Transfer,imniune7
GVWT3ZL5I2A1,S006,2025-10-18 22:51:38,ITEM00454,Toys,4,189.18,756.72,Cash,3qc4aeco
2J8FD1U3V9XK,S005,2025/10/18 05:52:43,ITEM00637,Groceries,4,400.03,1600.12,Card,fwhm9zz5
UFTO2WC5UDYC,S017,2025-10-18 15:09:04,ITEM00765,Clothing,2,467.13,934.26,Cash,cnu8ney7
B9WKMYGB1VP2,S013,2025/10/18 00:30:57,ITEM00174,Sports,2,340.39,680.78,Card,vblumfe9
FAOQTDHGTCDZ,S020,2025-10-18 02:10:26,ITEM00886,Clothing,3,71.56,214.68,Transfer,jfcwyeb9
CMEOIQRDKQWF,S015,2025-10-18 16:54:49,ITEM00068,Groceries,5,227.61,1138.05,Cash,8uaebg2h
B5TIVGIMLRWX,S020,2025-10-18 11:37:49,ITEM00722,Electronics,2,344.39,688.78,Cash,f69mnyd6
HAU7L6E0ND45,S001,2025-10-18 09:42:42,ITEM00429,Clothing,5,225.06,1125.30,Transfer,dnuwayg5
B6BFQOITDWIK,S016,2025-10-18 20:01:37,ITEM00246,Home,4,378.78,1515.12,Transfer,80jnitma
67IGXBKUNUSO,S020,10/18/2025 12:38PM,ITEM00197,Home,1,419.61,419.61,Card,u52frv4a
9WL3GI90OE4B,S017,2025-10-18 20:19:32,ITEM00990,Toys,5,82.05,410.25,Card,p120xlgl
AKDIAF02KLNP,S016,2025-10-18 09:56:57,ITEM00530,Home,3,295.55,886.65,Cash,0n0hb8xb
1P0KNLCN3X0Z,S016,2025-10-18 15:20:40,ITEM00051,Sports,4,127.43,509.72,Mobile,4ky6mgb2
33AGFV4L5J9N,S011,2025-10-18T17:11:34,ITEM00557,Home,5,284.27,1421.35,Cash,v74ay36d
X6OH3VG6I3HW,S016,2025-10-18 22:30:12,ITEM00838,Toys,5,395.14,1975.70,Transfer,4x9jga28
F1R54KFKKA0R,S016,10/18/2025 08:49AM,ITEM00084,Clothing,2,146.08,292.16,Cash,lud4xm90
IXE3N00HPKDB,S001,18-10-25 04:40,ITEM00903,Clothing,4,355.91,1423.64,Transfer,jzkbhzj3
HK1UITONS7VY,S001,2025-10-18 21:09:23,ITEM00528,Home,1,393.60,393.60,Cash,idekzz74
DNQ1OCP2DCV0,S014,2025-10-18 15:28:22,ITEM00197,Toys,3,273.27,819.81,Transfer,9rqg4ehd
8YG5RWWVMMTR,S001,2025-10-18 18:52:08,ITEM00431,Electronics,2,428.39,856.78,Cash,wakhx065
RTH4A8UCSRFP,S012,2025-10-18 07:13:10,ITEM00797,Electronics,5,43.53,217.65,Card,29eykg9s
965VAH1LFJLD,S009,2025/10/18 17:09:52,ITEM00152,Clothing,2,151.53,303.06,Mobile,v760lyb6
2T790194OR9M;S018;2025/10/18 03:07:59;ITEM00534;Groceries;4;418.86;1675.44;Mobile;js5sgf71
MBJMSTXWTEN7,S009,2025-10-18 08:03:42,ITEM00010,Sports,2,472.64,945.28,Cash,msexf93d
8AK5JR5R39ZU,S013,2025-10-18 09:47:04,ITEM00599,Sports,4,347.04,1388.16,Card,15mrdv93
MNSVDAJE5P3S,S001,18-10-25 03:46,ITEM00020,Electronics,2,356.99,713.98,Cash,mac7trqo
W0SNX09DF4VO,S010,2025-10-18 07:33:13,ITEM00609,Home,1,337.07,337.07,Card,fyyblaq6
ASUUH2VPH5P0,S007,10/18/2025 07:43AM,ITEM00758,Clothing,1,338.28,338.28,Mobile,fcaesxjl
290WAX864VCJ,S006,2025-10-18T22:57:14,ITEM00879,Sports,1,330.57,330.57,Mobile,9442z0u1
7UQ157LY7AXM,S006,2025/10/18 03:58:07,ITEM00176,Groceries,5,73.39,366.95,Transfer,7ilp0e6d
WG7N62O4WEST,S010,2025-10-18 12:35:25,ITEM00794,Groceries,5,240.44,1202.20,Transfer,02g334ek
KGQS7LTPIJOL,S013,2025-10-18 04:36:10,ITEM00276,Toys,3,412.57,1237.71,Card,h1g2qnn3
430VHRFW210P,S004,2025-10-18 16:21:31,ITEM00125,Groceries,1,326.79,326.79,Card,x925ngkq
6PTTCMLU1MQD,S016,2025-10-18 18:37:17,ITEM00165,Home,2,N/A,799.76,Card,1uw41x15
I3E2ARJMJ8XO,S008,2025/10/18 03:50:06,ITEM00930,Sports,3,346.07,1038.21,Transfer,k56axqgs
DV3SHCO64R8C,S001,10/18/2025 12:15PM,ITEM00523,Clothing,3,309.15,927.45,Transfer,71b5mk5v
V8RQL5CIJZN4,S012,2025/10/18 07:09:56,ITEM00387,Electronics,1,430.33,430.33,Mobile,23ia2nh1
URI4F5GC39NN;S016;2025-10-18 17:51:08;ITEM00324;Groceries;2;203.27;406.54;Cash;5qkrgruh
WXBLVLQH6MER,S014,2025-10-18 18:38:05,ITEM00289,Sports,1,287.75,287.75,Cash,y8n8u098
WWHS2H3YNAXD,S020,2025-10-18 11:44:07,ITEM00592,Toys,3,391.10,1173.30,Transfer,0mwcahc4
ULX8G5GSSCST,S010,18-10-25 13:00,ITEM00021,Sports,4,230.58,922.32,Mobile,58x8acua
GTE157SUC80D,S012,10/18/2025 06:06AM,ITEM00986,Clothing,1,435.12,435.12,Card,p7d52kpi
KUTKB3RXY0RT,S013,2025-10-18 11:18:45,ITEM00713,Toys,4,279.58,1118.32,Cash,dp7mnz5z
XD0D3ACKEOP7,S011,2025-10-18 02:34:52,ITEM00258,Toys,3,86.63,259.89,Card,1gfd1ti1
ZT4NTWZXZ9OG,S006,18-10-25 07:40,ITEM00031,Sports,1,172.92,172.92,Mobile,2msjqlw6
NLTIPMJZ1N0G,S003,2025-10-18 00:49:07,ITEM00336,Home,1,411.01,411.01,Card,pidbymki
EHMJFQB1FSLC,S013,2025-10-18 23:58:02,ITEM00071,Groceries,2,197.83,395.66,Cash,ta0jnphm
HQZFZHDOJHXV,S005,2025-10-18 23:42:10,ITEM00747,Electronics,1,245.47,245.47,Cash,dvztzsna
Y8KFPQI3NBO1,S003,2025-10-18 07:43:45,ITEM00540,Home,5,205.42,1027.10,Transfer,uu73avsn
EW8RJO3J3WEO,S002,2025-10-18 17:52:16,ITEM00596,Toys,5,90.26,451.30,Cash,dxymxdds
XAGQCMR4DA8R,S007,10/18/2025 12:29PM,ITEM00917,Toys,5,369.80,1849.00,Cash,zt3k2u1h
4AKX9G7AN7LA,S002,2025-10-18 23:29:17,ITEM00579,Toys,2,147.39,294.78,Card,h0hs1i6u
1I1UVJM8WGLN,S011,2025-10-18 05:21:25,ITEM00454,Toys,1,379.81,379.81,Cash,4m9bj35b
YWX8YFMAO75M,S003,18-10-25 20:18,ITEM00846,Home,2,74.26,148.52,Transfer,y4lwfdhj
W85FVQU6ZI2P,S001,10/18/2025 05:32PM,ITEM00837,Toys,3,98.27,294.81,Cash,wbz71ler
DZMF3LCZAWRL,S010,2025-10-18 08:56:51,ITEM00543,Toys,4,89.13,356.52,Card,vhos6dmd
Y32OAWQGC663,S016,2025-10-18 06:16:49,ITEM00664,Home,5,13.18,65.90,Card,7jrjr1of
GZEOUJGSTFHV,S009,10/18/2025 11:57PM,ITEM00376,Electronics,4,14.05,56.20,Transfer,h4thjf1i
1DI74RGTW95S,S010,2025-10-18 08:24:28,ITEM00563,Clothing,1,10.43,10.43,Cash,calv29dx
FINGD5SJGDO3,S009,2025-10-18 04:54:40,ITEM00112,Clothing,5,463.18,2315.90,Transfer,wltn202i
RJ6GNG1CA17G,S010,2025-10-18 15:21:01,ITEM00743,Electronics,5,144.22,721.10,Transfer,nfdcxqrz
0JELD1DMX47Y,S019,2025-10-18 04:40:29,ITEM00335,Clothing,2,442.56,885.12,Cash,sahmxxhq
KMPUXRQU4X96,S015,2025-10-18 08:15:31,ITEM00384,Clothing,4,34.79,139.16,Mobile,mnjtztcz
TEM0JOBQR981,S003,2025-10-18 16:42:48,ITEM00936,Home,1,446.90,446.90,Card,voxrpqgc
K2DVBKLF7HB8;S005;2025-10-18T22:35:56;ITEM00269;Clothing;5;425.77;2128.85;Transfer;t5uolns2
LLETCMAZB4JS,S002,2025/10/18 11:12:12,ITEM00812,Clothing,2,315.96,631.92,Card,ahrk7n67
7M3DFBZEAPRB,S017,2025-10-18 08:25:05,ITEM00373,Toys,5,57.57,287.85,Cash,alnfpsq7
5L6VR2UB6AQ2,S017,10/18/2025 03:12AM,ITEM00775,Electronics,3,418.51,1255.53,Transfer,86zr5zm6
U3NQDZS3VWC0,S002,2025-10-18 01:37:17,ITEM00342,Groceries,1,390.77,390.77,Transfer,nmzbw0j9
SEMOGWF9DUJC,S016,2025-10-18 18:42:36,ITEM00882,Groceries,4,195.04,780.16,Cash,2ne0gjud
7J0SGRCPW91F,S015,2025-10-18 18:18:53,ITEM00344,Home,5,492.02,2460.10,Mobile,g44fh379
OCVE91PJXKN3,S005,2025-10-18 19:13:18,ITEM00429,Electronics,4,234.14,936.56,Card,mp2pg39c
MTK4HIOL5N0M,S010,10/18/2025 03:03AM,ITEM00060,Sports,3,87.67,263.01,Transfer,fn3l2htm
3KLJMSPXU0O7,S015,2025-10-18 13:59:36,ITEM00694,Toys,5,178.79,893.95,Transfer,vqe0vm41
8IKZUX36OAHM,S005,2025-10-18 15:15:06,ITEM00718,Groceries,5,363.61,1818.05,Transfer,o6j53xuf
BKJMY2FYWXO7,S013,2025-10-18 21:54:12,ITEM00999,Sports,4,47.12,188.48,Card,w7aqvon8
E4A9WVW88R46,S002,10/18/2025 06:27PM,ITEM00739,Home,2,486.40,972.80,Transfer,fyjpv5gp
7YU71IT2G80T,S002,2025-10-18T18:11:34,ITEM00978,Home,1,238.27,238.27,Mobile,msqinwc3
JEI7QVXPC3P0,S020,2025/10/18 09:15:17,ITEM00280,Clothing,2,215.68,431.36,Transfer,62zap1v1
AGBDUVGIW1LH,S008,2025-10-18 05:39:54,ITEM00674,Home,2,248.46,496.92,Mobile,vc285p7i
7209JTIBG5VF,S003,2025-10-18 23:39:35,ITEM00160,Toys,5,129.26,646.30,Cash,49vje02j
0646EQK4ZS0M,S016,10/18/2025 04:04AM,ITEM00016,Sports,2,318.54,637.08,Card,vdleej5h
4H3B4W2LZJ26,S003,10/18/2025 02:25AM,ITEM00966,Clothing,3,225.27,675.81,Mobile,4zfp3ugm
VMOCY4M69A9F,S008,2025-10-18 10:01:30,ITEM00402,Electronics,3,372.06,1116.18,Mobile,hkms3925
PHMICY9GXSGA,S002,18-10-25 14:57,ITEM00698,Sports,2,268.71,537.42,Transfer,9odljy81
YVQ47PVSJHTA,S014,2025-10-18 22:24:26,ITEM00039,Electronics,4,84.96,339.84,Cash,ikhsomxf
V60LS3KXMD2Z,S002,2025-10-18 14:15:19,ITEM00925,Electronics,5,63.13,315.65,Card,u2auxisg
VY0XXI9ZRM13,S006,2025/10/18 11:53:39,ITEM00695,Toys,5,161.61,808.05,Transfer,6t875rkr
ANZKQGEXQY8D,S006,2025-10-18 15:03:50,ITEM00616,Groceries,1,440.66,440.66,Card,qad28e6r
8EY3QGCAA818,S011,2025-10-18T21:56:57,ITEM00223,Clothing,3,458.11,1374.33,Transfer,4xykd7si
TD3AT594CENE,S018,2025-10-18 18:41:41,ITEM00212,Sports,4,227.81,911.24,Mobile,d7zyfl2p
LY3GNPVMDQ65,S010,2025-10-18T07:03:57,ITEM00178,Groceries,4,89.46,357.84,Mobile,w4m97ytv
UVW4DUJRV5BW,S018,10/18/2025 04:33AM,ITEM00041,Groceries,4,235.10,940.40,Card,a9pwayqq
FTDR4NEUSR6P,S009,2025-10-18 01:54:15,ITEM00503,Sports,5,248.08,1240.40,Card,ac6g1t4w
2PIHFKW5G1ZN,S005,2025-10-18 17:31:29,ITEM00107,Electronics,3,438.35,1315.05,Transfer,qelngs4o
69HGIGR3QEGU,S002,2025-10-18 19:50:27,ITEM00304,Toys,4,211.32,845.28,Cash,quv7yyca
A0F9VYYF2F6L,S013,2025-10-18 05:02:01,ITEM00762,Home,2,79.88,159.76,Card,m5mn2rr9
ADRVECOCBU6X,S008,18-10-25 10:00,ITEM00649,Groceries,4,95.90,383.60,Cash,0i9vcywp
E0CXI563N5Z6,S015,2025-10-18 23:32:13,ITEM00498,Toys,4,174.87,699.48,Cash,u9lfehjy
XKVKBYPMDJZ1,S012,10/18/2025 08:46AM,ITEM00956,Home,1,388.55,388.55,Card,wg740eof
V5K0GDICBA4E,S020,10/18/2025 09:32PM,ITEM00601,Electronics,4,211.91,847.64,Mobile,dh2e8bz4
SG7UHB4FZ7DV,S002,2025-10-18 09:43:47,ITEM00064,Sports,1,347.63,347.63,Cash,0nq9cpu8
BMJTRCA2NPIS,S014,2025-10-18 08:08:58,ITEM00703,Electronics,1,397.55,397.55,Card,x6ucn900
T3MQLPFIZ5C8,S001,2025-10-18 21:13:34,ITEM00289,Groceries,4,382.02,1528.08,Card,ho4nfxg4
2RB7V0IEQKWJ,S019,2025-10-18 13:09:50,ITEM00689,Toys,1,410.83,410.83,Mobile,jhynuwys
HGW4J8V48BQL,S018,10/18/2025 05:26AM,ITEM00840,Clothing,3,113.31,339.93,Transfer,y2685864
X57NRZTW1S0G,S007,2025-10-18 14:03:17,ITEM00875,Home,4,26.53,106.12,Cash,xzlxzcf7
0HQ0OQ2A3HG8,S017,2025-10-18T08:14:01,ITEM00618,Clothing,1,119.33,119.33,Transfer,k11h4iau
V7YG5E2P7HL4,S004,2025-10-18 06:29:01,ITEM00325,Clothing,3,78.48,235.44,Transfer,t638ys04
AROBRIJJJKQ3,S010,10/18/2025 07:32AM,ITEM00868,Toys,2,61.58,123.16,Mobile,mm4g1ljz
6508283W1NVD,S015,2025-10-18 18:51:29,ITEM00735,Home,2,470.32,940.64,Mobile,4nveas83
WGQ4CYQZBGBJ,S004,2025/10/18 18:40:08,ITEM00217,Groceries,2,499.62,999.24,Transfer,hzums58l
3P6YKCOTMM7D,S002,10/18/2025 09:09PM,ITEM00518,Home,4,176.66,706.64,Mobile,k1y5c29i
S1MY5JR9Y2OM,S015,10/18/2025 04:54AM,ITEM00174,Sports,4,264.01,1056.04,Card,wvwa4f7g
CLQ3VMVGMT6L,S003,2025-10-18 06:00:08,ITEM00387,Clothing,5,10.31,51.55,Transfer,7vx1nbin
Z0SO7CVHBQUQ,S006,2025-10-18 02:39:53,ITEM00495,Clothing,2,12.16,24.32,Cash,ni2rdu39
PTCU1M2S1H1J,S009,2025-10-18 04:50:15,ITEM00902,Sports,2,447.40,894.80,Cash,spifpfv5
1CTY6R53ZGUO,S004,2025-10-18 18:37:13,ITEM00521,Home,4,205.59,822.36,Card,m2pvgkco
Q3BIKF9FG60Q,S009,2025-10-18 01:05:15,ITEM00335,Electronics,1,78.05,78.05,Cash,w8tqr0fe
LSHD91EJTRC0,S010,10/18/2025 06:32PM,ITEM00612,Sports,2,488.42,976.84,Card,ty55ohkl
